subject,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
417b686a4e5a6dbd2540caa2565a3606,119606,933558,Female,No,No,Good luck with your study!,6/12/20 16:00,13817
a7c656e72055f2960c3231763aece54d,35096,630575,Female,Yes,Yes,good,6/12/20 16:01,13818
10e6a95289e6c6944fef620bd79cbb19,96270,789078,Male,No,No,"The study was extremely entertaining, I enjoyed playing the game and attempting to figure out a general pattern behind each of the months and their subsequent reward amounts. I hope that my data is useful in furthering your research and thank you again for including me in it.",6/12/20 16:01,13819
0f314c9d966a6bc3a70c9ffaa9d4dc93,491789,1216645,Female,No,No,No comments. I think having to physically press the next arrow (rather than pressing enter) made the task much harder. Is that the point? ,6/12/20 16:01,13821
3085b5865c279a3ba9fc416dbc670c61,128808,627277,Male,No,No,,6/12/20 16:02,13822
96a77a3d32ed2f148aec130e2b0729e1,145902,1076848,Male,No,No,none,6/12/20 16:02,13827
cd9e682d2f36e95534e5ff525599d544,171448,889920,Male,No,No,"Yeah!

I really like the game and i hope to be contacted for more. Its a brain trainer.

Thanks.",6/12/20 16:02,13828
054c80373e53b605a752216af16b2c3e,84583,1093358,Male,No,No,good one,6/12/20 16:02,13829
9c86a572df0d42f20686fa0ebf834592,148494,535367,Male,No,No,,6/12/20 16:03,13830
98f1e3a47450e2410933c3ea976cab3d,683910,1432320,Male,No,No,nil,6/12/20 16:03,13831
e6eec74daa27eeaa16b17d96002afd4f,98211,984884,Female,No,No,"Very interesting, I had gone through a variety of processes to look for a connection: word length, season, pairing of word it was put up against, etc.",6/12/20 16:03,13832
889856f2a87e38bf24b50a77ed31a6c5,62945,1978905,Male,No,No,"I thought the study was interesting. About halfway through, I was curious which months had better pay outs versus others and how they paid out face to face, but I did not write anything down. I am curious to learn about the intent of the project and later publications.",6/12/20 16:04,13837
12a98d3d695c4fea95bba1a5dc8a59d3,46912,469206,Male,No,No,,6/12/20 16:04,13838
ca775ea7f16aa1ef4154bc2fb3ed5fce,81599,825717,Male,No,No,"Overall, this was a fun task. Good luck!",6/12/20 16:04,13839
6fe77c41aa107e4d6bc35d7d2dd8c218,108239,1056477,Female,No,No,"no, but it was an interesting experiment and different from most",6/12/20 16:04,13840
01c4b432553998beaa2ee106e9fbfbe5,98347,729878,Male,No,No,,6/12/20 16:04,13841
bb3060f46c503574fe3ff75e86f9ab31,69765,730930,Female,No,No,No.,6/12/20 16:04,13843
84d86fadb7893b2d3bc98c40627ce899,142633,925145,Male,No,No,no comments,6/12/20 16:05,13848
7f85b56b29a351bfd289ee9f7612fbe4,95446,764721,Female,No,No,no,6/12/20 16:05,13851
97907fff23d20b48c291e1774381dbf3,112015,1479507,Male,No,No,none,6/12/20 16:05,13852
13811ac888b17f91ca6029b22f1e3f93,129953,788364,Female,No,No,no,6/12/20 16:05,13854
1145c54bbfcf7978e5868ad26bdfbf58,154975,837204,Female,No,No,It sure was fun!,6/12/20 16:05,13855
b0dab2814cc5367302ed4b6515e95406,134275,1133636,Male,No,No,no,6/12/20 16:07,13862
7e7ba7e30c1eb0cd02a53bfec08f94f2,157503,1782828,Female,No,No,no,6/12/20 16:07,13863
2142fa21cd81c34a901b93b7aac463ce,1531797,2140009,Female,No,No,Good and interesting study.. Thanks,6/12/20 16:08,13864
6831e7750688e865359905b6c092c286,90379,601243,Male,No,No,,6/12/20 16:08,13865
b4b32fa66e532ef6e45b36272051a7e8,397911,1078157,Female,No,No,It's very interesting.,6/12/20 16:08,13868
2f3ef837f1367bff212cccb19868158d,37396,501443,Female,No,No,no,6/12/20 16:08,13869
55d382884248290f74aaebcbd58ce5d3,117043,889583,Female,No,No,None,6/12/20 16:08,13872
b2988558ba25584301036bf89bfa8bda,232464,754125,Male,No,No,None.  This was fun.,6/12/20 16:09,13873
c212e07b56c173fa05a4985fd9f31bd9,102732,792002,Female,No,No,Very interesting! I enjoyed participating. ,6/12/20 16:10,13876
7ed6cdf9b83326b27027288719290d13,39939,301797,Male,No,No,,6/12/20 16:10,13877
0ef0d50198cbe2eb190c50089c5ab641,83479,783058,Female,No,No,This was a very interesting task!  Thank you!,6/12/20 16:10,13879
7f900e2c1cfd3c5c341eb473ba89ffb0,153441,1063195,Female,No,No,The study was very interesting and fun.,6/12/20 16:11,13880
049f3f36e4799746418c5b5731de5e67,75986,813875,Male,No,No,"Seemed that February and July were the best, and April/December/January were the worst for me. ",6/12/20 16:11,13882
e43e77d5938f71119a85c82bd10c7055,68472,851781,Female,Yes,No,nothing,6/12/20 16:11,13883
d2a27c513ab6d21a3d261f11dc65811b,227790,914107,Female,No,No,nope,6/12/20 16:12,13885
3d290faabc561733a4bd4d80c6fdb9c7,45474,560103,Male,No,No,none,6/12/20 16:12,13887
d9cc21ce0250792dc1b18d7424f94c95,121608,920341,Male,No,No,Thank you,6/12/20 16:12,13889
614230ab2fd2447cbe50ca578b2d46e5,169435,1045959,Male,No,No,Really intriguing. I'd like to think I did pretty well. I'm a quick learner. Very fun study.,6/12/20 16:13,13891
481a401a216da9aef1b5112d6a369ad3,192096,1296578,Female,No,No,"this was fun, thanks!",6/12/20 16:14,13893
bdbdf7e2a1cc38889addc16850ffba68,114131,736973,Male,No,No,Good study. ,6/12/20 16:14,13897
11bbcddbcb16a7d754d5e20bfa336ce1,113589,832585,Male,No,No,this was really different and entertaining,6/12/20 16:14,13898
ce2de6204362019a49645c50dec1510e,85368,930726,Female,No,No,,6/12/20 16:14,13900
c8e75940777130e72b84d39f6fa89f40,113117,749201,Female,No,No,IT WAS FUN,6/12/20 16:14,13901
33e075a7cf24d93fa593af3cb20f9334,163481,974050,Male,No,No,no,6/12/20 16:15,13904
3ba47815ade531c6d57b01aa760e89bf,846278,1663888,Male,No,No,"Nice survey,good pay.",6/12/20 16:15,13905
f7216ff2d6c6128e0af7814e9b5e54ba,80902,808759,Female,No,Yes,thanks!,6/12/20 16:15,13906
77ab999913bd3c3c91b5a668d00bbe34,205697,1526935,Male,No,No,Thank you for the opportunity to take the survey! I thought it was very interesting.,6/12/20 16:15,13907
4aeb85756415296c0f241b9fe0723fdf,148720,860475,Female,No,No,,6/12/20 16:16,13908
bf7b3cbe577708f8d4ce82533458fa09,30962,456529,Male,No,No,,6/12/20 16:16,13910
6cb0a31e941636cbe9f129f6196a509e,83536,887973,Male,No,No,no,6/12/20 16:18,13914
a93e01463bf40d3ce0d33b7103578a3c,178567,1914679,Male,No,No,"In general whenever I saw December, January, February and May in the choices, I avoided them because they were generally the lowest. The summer months, June, July, August, as well as November (Thanksgiving!) were the best months. The other four months were generally toss ups so that was how I made my selections.",6/12/20 16:18,13916
b20efb35a280399539a94c5ab059ba58,173498,538905,Male,No,No,,6/12/20 16:19,13917
e15db2865ad605c18637da1a62bc8843,118233,849930,Female,No,No,This was a very interesting survey. I would like to know what the survey is about and your conclusions. The compensation is good as well. Time well spent!,6/12/20 16:19,13918
9dcbeda4bb6cde119a03df27f7cb4d0a,119366,1224851,Male,No,No,None. Thank you!,6/12/20 16:19,13920
6fc48fbef096b85dcb0ed8c217b9585c,52586,639459,Female,No,No,,6/12/20 16:20,13922
ccdf44f382e9f623c0bc9f137bc3c9eb,340372,880197,Male,No,No,,6/12/20 16:20,13923
cf27242a0aff042fd5897e4fa69a55f9,49455,624202,Male,Yes,Yes,it is a very usefull,6/12/20 16:20,13926
cc2713cbce5e0ffd566088cf29f74f2f,76998,1152128,Male,Yes,Yes,GOOD,6/12/20 16:22,13928
fd6d2c7d2c8abf436c56f213a0bdb672,93172,985051,Female,Yes,No,i would like that on a study,6/12/20 16:22,13929
02c00370b9665353711a395fbd79427a,168206,1013363,Male,No,No,THANK YOU. ,6/12/20 16:22,13931
cf618cf7ebdf13accd8c2c8d69418150,154070,978875,Male,No,No,I answered the question in part 2 but the timer didn't stop.  Is there a missing submit button or something?,6/12/20 16:22,13932
c5fe3cee09d62b34a1d113b5ba708c85,76907,563515,Male,No,No,Thank you for the opportunity to contribute to your research!,6/12/20 16:23,13934
277b41cabdc0b8b64318a39aad306b4a,137897,886420,Female,No,No,It's been fun but challenging!,6/12/20 16:23,13935
15a16b7d5424c203026cd20f1622d56b,102160,470267,Male,No,No,No,6/12/20 16:24,13942
6942c5270dd6d9bd4e98c500a86aa219,139504,647656,Male,No,No,,6/12/20 16:25,13943
b2f57f51e4baaa6d8ee35cdbb2d68e48,441355,2184740,Male,No,No,none,6/12/20 16:25,13945
ddff42fc9a6e5d769c821e68009e6205,57152,589693,Male,No,No,Thanks!,6/12/20 16:26,13947
ba751f3c8ffebc0fec902b37f134682f,111548,973536,Male,No,No,I entered January for the month I thought was the worst but I accidentally erased it and not re enter it before the page expired,6/12/20 16:26,13948
faa172c4d614272578aef983d3c8d0ed,108271,1010610,Female,No,No,This was fun!  could do this all day long!,6/12/20 16:26,13950
776e1da53d8c691ac849a40273bcfe9a,107338,619640,Female,No,No,NOPE,6/12/20 16:28,13952
3f5c0bbfbd5f8178b39fe212f4e9ec71,62438,633492,Male,No,No,,6/12/20 16:28,13955
49f1f24f59c3e894d58d1104dd4622ae,49037,407803,Female,No,No,,6/12/20 16:28,13957
e39ded79b154d24cfbc8ad751c5e705f,101663,753183,Male,No,No,,6/12/20 16:29,13959
989e456d931ebc22fe0f11c610b1f1ee,160174,1741533,Male,No,No,,6/12/20 16:29,13960
9b7a2892cbcbf08d70ee0bb85c44f7da,106433,823487,Male,No,No,,6/12/20 16:29,13962
20cdd30409170b94729baa04b0fd72a1,37078,653091,Male,No,Yes,nice,6/12/20 16:31,13966
78de17d4c833854c7a1320fe85091b0e,144328,1176038,Female,No,No,None,6/12/20 16:31,13968
08d8a866e937e66bc2bbc357f0cc4377,147006,758245,Male,No,No,none,6/12/20 16:31,13969
1b8069686831b32b15138e14667ae002,870810,1628973,Female,No,No,fun!,6/12/20 16:32,13970
420ea0d51a44eefad31fc47d3d4a8071,100002,1003388,Male,No,No,"I believe that while January, March, and December were good months, I think October was the best.",6/12/20 16:33,13972
c7356a2196f8aadee82ee7874338e0b5,116623,795980,Male,No,No,,6/12/20 16:33,13973
de7e146af9e60e9cfc71f89d5718f696,199775,1054305,Female,No,No,"This was a great study, it also helped my memorie and also it was fun we use these skills everyday to remember different things.",6/12/20 16:33,13974
ca65035aa8ac17af18349464e06d4bb5,58890,759108,Female,No,No,,6/12/20 16:34,13975
4099310285aadf12238257d0198a95e5,59868,665170,Female,No,No,,6/12/20 16:36,13979
e9fd0e6593f7e821c9a10b25a880daf8,76147,747366,Female,No,No,none,6/12/20 16:36,13980
e72b05519954a499dc7c14c3c888dd1e,46285,419742,Male,Yes,Yes,good survry,6/12/20 16:36,13981
adfc4119386c8e78ee97a80fdf6b32d0,38211,531906,Male,No,No,Thanks for the fun study! enjoyed it!,6/12/20 16:36,13982
9dee6cdf23480372755377d001922398,116724,845517,Male,No,No,No,6/12/20 16:38,13985
a9fbc0a4e8598056235376e7708f57ac,142963,849601,Male,No,No,none,6/12/20 16:40,13989
46a91066975ee740f468499789163a46,159431,1114424,Male,No,No,Thank you.,6/12/20 16:40,13990
6d5ec701a1bc8f282f94d8deadb9f16b,119859,944900,Male,No,No,all good,6/12/20 16:41,13992
9dcea3a69cd19a678e4c634eaed2c6fa,107361,828990,Male,No,No,Very intriguing ,6/12/20 16:41,13996
e90bdc899a41d3b822755db6437821fd,171384,866098,Male,No,No,No,6/12/20 16:41,13997
129135b587274f4a9c2f48a96886be20,105417,701908,Female,No,No,It was kind of fun and very interesting. Thank you.,6/12/20 16:42,13998
59babb30ae98ebc2bd0833f6689e304c,86560,1410019,Male,No,No,"It was hard to remember which months came to mind during the 15 seconds; my memory on some of those answers may have been faulty. It happened pretty fast. I do remember that at some point during the 15 seconds, I tried to go from the beginning of the calendar through and consider each month, though I ran out of time early in the year. Also, I'm not confident my June answer to the worst-month question was correct. ",6/12/20 16:42,13999
a5917484e93b9ac2fea4ef8714b8a726,945667,1675141,Female,No,No,,6/12/20 16:43,14003
9b841eb80aadb4d7939b11eaef546f0c,82726,660326,Female,No,No,,6/12/20 16:44,14004
1fb39b03ad734ecf2bdc15f79ef262b9,110693,686584,Male,Yes,Yes,none,6/12/20 16:44,14005
453c0e1b3e6865c451b29a2a4a8d4e39,113549,820840,Female,No,No,"Great, fun study.  ",6/12/20 16:44,14008
6a481c4c4698eb84715db30c9464d635,478991,1597437,Male,No,No,No.,6/12/20 16:45,14010
9f46a7ecaaf903bf16eea30715c1d384,95645,870642,Female,No,No,I absolutely enjoyed this study!,6/12/20 16:45,14011
c0454d783957f0e842946e0a8e6c83ae,146917,1052395,Female,No,No,I was pretty sure it was September and was entering it while the screen advanced (Just FYI!) I quickly learned that my birthday month of October was a bad bet. Fun!,6/12/20 16:45,14012
fdb375681a1f3d80998d28cc7becbeb3,285289,1038212,Female,No,No,,6/12/20 16:46,14013
37307c03dfa89c92995e6c19ec9f366d,386936,1593569,Male,No,No,no,6/12/20 16:46,14014
459234c0cb014300f16e3f7a4e28d992,64234,688052,Male,No,No,"no ,i really like thsi hit",6/12/20 16:46,14015
ff5fac86f89b9d165c36dde3a5c3a762,69106,643214,Male,No,No,I have never done a study like this. Thanks!,6/12/20 16:49,14021
2ca6ecb5a20b9ebf4ee5943268636945,30984,614961,Male,No,No,this survey is a very nice ,6/12/20 16:49,14022
db0e0f518e0e7178387ede10c20e95ae,162171,1033185,Male,No,No,none,6/12/20 16:49,14023
b7bc0acd79b8e31aee69e6e9996001dc,38226,832208,Male,Yes,Yes,Survey is very knowledge improvment.,6/12/20 16:50,14024
173b3b133f412250b1356fc8b823021b,360873,1576556,Female,No,No,"It was a great time.
",6/12/20 16:50,14025
52eb936bf57b6d0805679657591a6ab3,133671,567633,Female,No,No,,6/12/20 16:50,14026
0fc0e632f3a205ac11dbdb04a2200d6c,102418,3086085,Male,No,No,n/a,6/12/20 16:50,14027
01cc66d9b33ae0c07e750ceb33f3ec9f,106712,889554,Female,No,No,,6/12/20 16:50,14028
74d2409e3b4bd5b80ed30d0220f0e97f,66538,1110873,Male,Yes,Yes,nice,6/12/20 16:51,14030
40ad2ac90b245cbbf0854d42d3735f91,181322,940459,Male,No,No,,6/12/20 16:51,14031
c1f4f90645836e6b6626abee3c70dde4,101623,876839,Male,No,No,none,6/12/20 16:52,14032
d8563c341e61ae5b2749a0b01cce6c76,67115,679082,Male,No,No,Nothing from me.,6/12/20 16:54,14037
9355ad816fd425234993e84fba545490,128276,1096000,Female,No,No,no,6/12/20 16:54,14038
eae588ce51f2dcbcc9f83b31040adbe9,168043,995538,Female,No,No,It was highly engaging,6/12/20 16:55,14040
848563d825cceac43a63958bc0216ac8,125814,915359,Male,No,No,Thanks,6/12/20 16:56,14042
1069e0351056f583edff1e29de195950,901200,1707798,Male,No,No,Nice,6/12/20 16:56,14044
7d4a4b679091a290b5cd687976b3bf23,67960,1069524,Male,Yes,Yes,,6/12/20 16:59,14045
d4002eeecccfa74ac4d9ab2c4838ae29,62978,792041,Male,No,No,"I thought I had a pretty good grasp on which months were best and worst by the end, but it was harder than I thought. I did not use any pencil/paper, but I did consider it",6/12/20 16:59,14046
069d6d1cdb83d3ff7831ff8f94f9949a,74338,818711,Female,No,No,NA,6/12/20 16:59,14047
079002dcb5fc23eabbc6357fe048a4c6,38245,583103,Female,Yes,Yes,good,6/12/20 16:59,14050
20c47ff119cd249df4d8b51dd8b97a70,66505,844518,Female,No,No,None - thank you! ,6/12/20 17:00,14052
4cae5121404aa2052c6cb5047763e814,77709,833000,Male,No,No,It would be nice to have a keyboard key that advances the questions instead of having to constantly switch between keyboard and mouse to navigate through the 132 tasks. ,6/12/20 17:01,14057
76bec21efb7013634f5adf883b4fcbc5,244712,1560907,Female,No,No,no,6/12/20 17:01,14058
79deb6db4533f9000c6e1caef4868b42,76088,486113,Male,No,No,,6/12/20 17:04,14059
d12f33653485212d5194c00e5779ef59,78848,992621,Female,No,No,No,6/12/20 17:04,14060
3f18416ac07e86f01ba99951e35700d7,69803,668911,Female,No,No,"I picked November as one of the three months I considered because that's my birthday month. not sure if that will have an effect on your findings
",6/12/20 17:05,14061
0a5b4172ea8c78d9dab89595d2601c4d,38969,437327,Female,Yes,Yes,good,6/12/20 17:05,14062
e10f57f1f38d3e1c7122d3ffa78325d7,67902,711149,Female,No,No,no that was kind of fun though,6/12/20 17:06,14063
f7a9b62112bfb9f32c8bbc791f09d2e1,463736,1166500,Female,No,No,No,6/12/20 17:06,14064
6cc4622557e552a3478e5044bef545c5,103026,840302,Male,No,No,None,6/12/20 17:08,14066
f51fe8ea19f12054525a20999ee9589d,251143,1478417,Male,No,No,"I was so afraid of missing the timeout to choose a month, I could only think of my birthday month from a quick response.  Otherwise, I would have just selected months with betters climates.",6/12/20 17:09,14068
b982c8ffb85033105bc08099c603fbad,296738,1329988,Male,No,Yes,interesting,6/12/20 17:09,14069
87c87e4e256741615fa71e5adc9f6d73,89568,766692,Male,No,No,This was an interesting study that delved into the perception of value in regards to a predetermined set of items. Thanks for your time and the opportunity!,6/12/20 17:11,14070
b0711ddc670362ee5145155e2d7ea3ce,160240,785180,Female,No,No,no,6/12/20 17:12,14072
32e1b715b99ebb67717911a78d8ab619,117090,637463,Male,No,No,None,6/12/20 17:13,14073
34852646c2e961a0c44cd43feaba3c07,401616,809432,Female,No,No,none,6/12/20 17:14,14074
6ab71643ac2cc2e333fb90260ffa86ba,24768,468169,Male,Yes,Yes,,6/12/20 17:16,14078
a8b0782de7d80bea36b29014aec65c28,55986,605266,Male,Yes,Yes,very good ,6/12/20 17:17,14082
e4a76e6ccd1245b909b6f8360c891fca,134162,988117,Male,No,No,July and August seemed like the safest bets for choosing and May and October seemed like the least safe.,6/12/20 17:17,14083
9697e06468b2c6820a25893549a3c96f,75047,628051,Female,No,No,"None, thank you for the study!",6/12/20 17:21,14092
5c1e6a2d98118f030e7ebb15d28320a5,98464,681410,Female,No,No,"No, I think it was fun to do though.",6/12/20 17:21,14093
6f4b6870991d82258e63b798c6c3a417,49810,398841,Female,No,No,,6/12/20 17:23,14098
b53e6b0ae135c52f24ec40bad5aa0d42,97931,830833,Female,No,No,This was pretty fun,6/12/20 17:23,14099
462f2a99130ec17ad812da4642c4da0e,166232,964621,Male,No,No,None.  All was good.,6/12/20 17:24,14103
cff07ff1e78ccd68308366454f9ceec8,443183,1157753,Female,No,No,no,6/12/20 17:24,14105
2aa7ab37bd2bf467a4cc3f45040bac36,85962,599734,Female,No,No,No,6/12/20 17:24,14106
8763097becafbc29feb06c514e340211,98351,536368,Male,No,No,,6/12/20 17:25,14108
9ac1174d96644d2d37d1c1243a0c431d,96736,1184470,Male,No,No,,6/12/20 17:28,14112
99d37b188d439ebfdf6f573fcd66f847,107432,804712,Female,No,No,No,6/12/20 17:28,14113
11ec49e9ddc9238603ec3e5dabcf5835,391263,1066890,Male,No,No,no,6/12/20 17:29,14114
2f2766574443380f220abe348d6b1e8d,95903,819455,Female,No,No,no,6/12/20 17:29,14115
196d38e1690c5dd23d1afda0e39c33e1,216621,1356079,Female,No,No,no,6/12/20 17:30,14118
16a18c828ddbb63a96a2debadd34c3c9,127147,831164,Female,No,No,No,6/12/20 17:31,14119
28b394bd9c04bc39a9b0a51c7e467770,92784,618087,Male,No,No,I don't really have any comments. It was an enjoyable study though. Thanks!,6/12/20 17:31,14120
1366737f1a205df75236c9c3d3f77bd5,175610,1032623,Male,No,No,no comments,6/12/20 17:32,14123
d5c1808a52a64b618df51733780f15ae,204326,879572,Female,No,No,,6/12/20 17:33,14125
04307bea68a133c549ac95b791a8e94d,141575,793031,Female,No,No,"None, but thank you",6/12/20 17:36,14129
7cd94353a0b71c4eff5bb0d6f61fdbaa,153040,762316,Female,No,No,No,6/12/20 17:36,14130
1af6565eabff67058f2c358457348018,130994,804260,Male,No,No,I hope my inputs help your research.,6/12/20 17:38,14132
cb5a5f09467f848eeb07f07d07c67af8,101924,808888,Female,No,No,no,6/12/20 17:38,14133
17d23a852d2f1185676f338239a9b5b4,179070,955743,Female,No,No,VERY INTERESTING SURVEY.,6/12/20 17:38,14134
dbd01bb1a180e8d388b9305081f488ce,326822,961412,Female,Yes,Yes,good,6/12/20 17:40,14135
c20eb049a9bf9feb7bc90c362a4fef47,69972,634624,Male,No,No,None,6/12/20 17:43,14138
d61df838b08879c2e9525dd9f8ec3631,134149,892560,Male,No,No,NO,6/12/20 17:43,14139
7fdba2b09090d7885b411295b5c331d0,64287,652070,Female,No,No,,6/12/20 17:44,14140
c23ea770aafe50f58eecf9847e76f858,52047,663183,Female,No,No,none,6/12/20 17:45,14141
ad70e816355631a0d2b5a0cb0c63c81d,96199,680372,Male,No,No,Thank you!,6/12/20 17:45,14142
e10feb9cf3e5509ef3fca17938779f27,87660,695565,Male,No,No,"Really fun, took awhile for my brain to really get into it.",6/12/20 17:49,14146
1ffd35af8e9f7cf19e8870f13204057e,66169,728282,Female,No,No,,6/12/20 17:51,14148
216815f620c296256e52632f3aece692,126336,774096,Male,No,No,Clearly March was the worst.,6/12/20 17:54,14151
c3c36def9126b440973747f6eb7dcf79,67387,624968,Male,No,No,NA,6/12/20 17:54,14152
37e46f1ea7af83da751d7ad3834eea66,47851,547042,Female,No,No,no,6/12/20 17:55,14153
95a9ee243b51677af0e2ed0c2de67652,111537,1094828,Female,No,No,"No.  November did not seem to be a good month, mostly, but that's about it....",6/12/20 17:55,14154
32566d758002e4d4c18ccccf5f72212e,91719,694952,Male,No,No,This was a really fun survey.  I enjoyed it and the pay and potential bonus pay is great.,6/12/20 17:57,14156
75f322696c20d53f2c0675f807476a2c,66013,738329,Male,No,No,I tried to use the summer months as a baseline as they seemed consistently higher.,6/12/20 18:01,14159
f97e6fc7da0e653b464541b4b10022a7,195989,743476,Female,No,No,None for now.,6/12/20 18:05,14161
49c0a351d5345443c6aca27c00c8184f,73445,700179,Male,No,No,I just wanted to say thanks for the stimulating study.,6/12/20 18:05,14162
7e10008e7b3e9c242bc08a59a4dfb2bf,56127,602796,Female,No,No,,6/12/20 18:06,14163
2d10d6691795beb503daf6b01f2f98ef,50838,460622,Male,No,No,Hope study goes well.,6/12/20 18:11,14166
1a49370bb58171216eda716c74cd2c50,174719,1282583,Male,No,No,"I've performed a lot of surveys, this is wholly different than what I've come across.  I'm looking for that sweet, sweet bonus money!  ~21:40 completion time for me~",6/12/20 18:14,14168
e67e3bcb08c682044bdf5f99872e1407,88304,986300,Male,No,No,"This was a fascinating one, I'd love to know more about this study.",6/12/20 18:16,14171
efcb43ca176338aeba79d33d4e5dc749,112531,513165,Male,No,No,,6/12/20 18:16,14172
83ad93a34112ad58f44f78f7fdc2e73f,153814,728667,Male,No,No,seemed like the months with the longer names were best,6/12/20 18:17,14173
f0df9613c48986db2d2fceba9d5360d2,138868,1046864,Female,No,No,It took me a while to figure out the pattern and even then I don't know that I got it right.,6/12/20 18:18,14174
4247b6be7f2fdb5da1f1bec7f23e9f40,72001,846363,Male,No,No,No,6/12/20 18:19,14175
4195e2ee5f1734b980c1d48dcf329699,50160,524101,Male,No,No,I have no comments.,6/12/20 18:20,14176
51091d5fecf2966cbad0af31942f7512,52715,597849,Male,No,No,None,6/12/20 18:21,14177
e448be34c4d63a254fd302bfa459627e,103433,978774,Male,No,No,no,6/12/20 18:23,14178
fcf5def9ea74e640fa151ffa45a595fa,151026,2282425,Male,No,No,,6/12/20 18:26,14181
435f0069fa89f317fc0e55599833f616,142619,957243,Male,No,No,"On that last question, All I know is that August was definitely the worst one. It was the worst for points and it's the worst in real life because of the heat. Other months may have flashed in my brain for a microsecond, but for sure August is the WORST!",6/12/20 18:28,14182
3105c2ead798299d314544b0a2952bd2,78143,2043583,Female,No,No,,6/12/20 18:37,14186
33e836ac00a7fe14b3855b8dc871cd8c,260918,1241395,Male,No,No,I found it interesting.  I tried concentrating on those months that scored the highest numbers and tried to keep them in mind when they would show up. ,6/12/20 18:39,14188
8214cf307f0d15dafd9f93f05ed66f11,165777,1225458,Female,No,No,Fun study! The last question that was timed ran out before I can give my answer because I had an answer then thought of another so I erased it but then it switched to the next page so I wanted to confirm my answer was: January,6/12/20 18:50,14191
a28ed2d7a970bfeacf9c3bfc8c8510ee,111013,929776,Female,No,No,This study has been entertaining. Thank you.,6/12/20 18:52,14194
35501a97b710771c90381186d41ba3ae,317908,1431534,Male,No,No,"Yes, I chose November as the best bonus month earlier in this survey, but now I realize that I probably made a mistake, and it was April. Other than that, no comment.",6/12/20 18:55,14195
f9d8cda53c11789ee0ab0d837208c10f,251546,1153751,Male,No,No,Thank you for a fun and informative survey. I enjoyed learning more about the months.,6/12/20 19:10,14198
5e0e6bed7b82e4ecb063fc0a989beba4,86965,712758,Female,No,No,none,6/12/20 19:15,14199
a79bc83a748cbf4dfb68299eae5c0be4,101495,702749,Female,No,No,None.,6/12/20 19:17,14202
b3d4ff11bd444b31010a4ed89ace6108,35445,385310,Male,Yes,Yes,,6/12/20 19:18,14203
d035a1970e8607c82b6566349aae07e8,81548,597285,Male,No,No,None,6/12/20 19:18,14204
6b9d0ca953f2934b7865642a3565243f,59835,564330,Male,No,No,no,6/12/20 19:29,14207
39c16c554122852d74a0b505053b14dd,143418,895368,Female,No,No,none,6/12/20 19:31,14208
5ce193f055d9d8f333556c520c69186a,89670,1489164,Male,No,No,no,6/12/20 19:39,14211
0b80d9a29c4ce6d8fb67c43e10901513,89677,722848,Female,No,No,I found it both fun and interesting! :),6/12/20 19:58,14214
4138b6fb4462b8af78f7740f9f4fd264,74801,598328,Male,No,No,Thanks that was fun and interesting!,6/12/20 20:00,14216
698dd63b715be73291d278b85dd442b8,136108,1016158,Male,No,No,,6/12/20 20:02,14217
bf0f25bf116cba2b573453a8c238035e,76900,752542,Male,No,No,No comments.,6/12/20 20:03,14218
1ee8fbffa3b97f76013b5e8cda5eced6,206007,833767,Female,No,No,None,6/12/20 20:06,14223
25e42b1f7f687e29f4460048ad4214b7,93960,671957,Female,No,No,no,6/12/20 20:10,14224
f16c5de0a709978819b2b953ea622780,345279,1052895,Male,No,No,very interactive study,6/12/20 20:12,14225
