subject,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
516973f68c05a1a505c18ec586c50112,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,0,0,180619,0,1,May,,21000,1/9/19 15:08,33128
00db2bb78503a9587a386ebc8710b233,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""0"",""October"":""1"",""May"":""1"",""December"":""0"",""April"":""0"",""March"":""1"",""February"":""1"",""September"":""0"",""November"":""0"",""June"":""1"",""January"":""0"",""August"":""0""}",{},41823,1/9/19 15:08,33129
c4bd73db7c3e0b264bfbb65131616157,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":""1"",""December"":""1"",""July"":""0"",""February"":""0"",""October"":""0"",""April"":""1"",""September"":""0"",""June"":""0"",""May"":""0"",""January"":""0"",""March"":""1"",""August"":""0""}",{},56880,1/9/19 15:08,33130
6da6696556d869d1d2c9213ef323dfa4,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":""1"",""February"":""0"",""August"":""1"",""December"":""1"",""May"":""0"",""March"":""0"",""September"":""1"",""April"":""0"",""January"":""0"",""June"":""1"",""November"":""1"",""July"":""1""}",{},69290,1/9/19 15:08,33131
bf000636c2015583d23d9c00f1a6c298,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":""0"",""March"":""0"",""January"":""1"",""November"":""0"",""December"":""0"",""April"":""0"",""February"":""0"",""September"":""1"",""October"":""0"",""August"":""1"",""June"":""1"",""July"":""1""}",{},30536,1/9/19 15:08,33132
d8f762b60dedc635834b4fb305a49c79,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,28259,26,0,january,,21000,1/9/19 15:09,33133
4deda6f36fc17941df1f913b596fdb83,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":""1"",""September"":""1"",""November"":""1"",""October"":""1"",""July"":""1"",""April"":""1"",""March"":""0"",""August"":""1"",""December"":""1"",""June"":""1"",""February"":""0"",""May"":""1""}",{},36676,1/9/19 15:09,33134
1a11260116d1e4f46122267f5979f75b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59790,0,1,jnua,jan feb mar apr jun jul aug,21000,1/9/19 15:09,33135
4411e7b8ade6c80839c78c57217a8a4b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""October"":""1"",""March"":""1"",""May"":""0"",""September"":""1"",""August"":""1"",""April"":""1"",""December"":""0"",""January"":""1"",""February"":""1"",""July"":""1"",""November"":""0""}",{},19180,1/9/19 15:10,33136
3178a042ac4ee047afce53d24c9327c7,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31021,26,0,November,,21000,1/9/19 15:10,33137
e253e77437b671e46e62c4d1ceed4f0a,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,23644,0,1,"May
May",,21000,1/9/19 15:10,33138
a2b021ea0d02c78e9e4e24cb32d94a9f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":""0"",""December"":""1"",""September"":""1"",""January"":""1"",""August"":""1"",""November"":""1"",""October"":""1"",""July"":""1"",""May"":""1"",""February"":""1"",""April"":""1"",""June"":""0""}",{},118868,1/9/19 15:10,33139
2c94b51c3abb037ed7b09f41e5993f6b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,101358,26,0,September,,21000,1/9/19 15:10,33140
d8f762b60dedc635834b4fb305a49c79,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":""1"",""May"":""1"",""April"":""1"",""October"":""1"",""August"":""1"",""June"":""0"",""February"":""1"",""July"":""0"",""January"":""0"",""December"":""0"",""November"":""1"",""September"":""1""}",{},1663,1/9/19 15:10,33141
9baa61eb96a32e9f4f2f02dfce6a6d42,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,21859,0,1,,,21000,1/9/19 15:10,33142
3d32873e477dfeb0c7cb6689b2443c9d,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52602,0,1,July,,21000,1/9/19 15:10,33143
0725654d06d16d036307d351387d92bc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31418,0,1,may,,21000,1/9/19 15:10,33144
667a91073546c55841fdc4001a23a5ef,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,60636,0,1,March,,21000,1/9/19 15:10,33145
8ffa7ec5ed86c43bd2274116693df1d4,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":""1"",""November"":""1"",""March"":""0"",""May"":""1"",""February"":""1"",""January"":""0"",""October"":""0"",""April"":""1"",""July"":""1"",""September"":""1"",""June"":""0"",""December"":""1""}",{},30829,1/9/19 15:10,33146
516973f68c05a1a505c18ec586c50112,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":""1"",""September"":""1"",""November"":""1"",""May"":""0"",""June"":""1"",""April"":""0"",""January"":""0"",""July"":""1"",""March"":""0"",""August"":""1"",""December"":""1"",""February"":""0""}",{},61888,1/9/19 15:11,33147
2f882806c52c95d429f90e01f0537a72,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47196,0,1,march,,21000,1/9/19 15:11,33148
3178a042ac4ee047afce53d24c9327c7,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""1"",""March"":""1"",""April"":""0"",""May"":""0"",""December"":""1"",""June"":""1"",""February"":""1"",""August"":""1"",""October"":""0"",""July"":""1"",""November"":""0"",""January"":""1""}",{},2443,1/9/19 15:11,33149
5c5ea3db5b23937d271ea68b281e32bf,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":""0"",""March"":""1"",""January"":""1"",""July"":""1"",""June"":""1"",""October"":""0"",""August"":""1"",""February"":""1"",""May"":""0"",""September"":""0"",""April"":""1"",""December"":""1""}",{},179514,1/9/19 15:11,33150
75d8b44187b813197a6a1d61f30a0be3,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,75503,0,1,May,,21000,1/9/19 15:12,33151
5c5dea532c261b28f9769f08d62e41a1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37243,0,1,November,,21000,1/9/19 15:12,33152
e253e77437b671e46e62c4d1ceed4f0a,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":""0"",""March"":""0"",""June"":""1"",""July"":""1"",""November"":""1"",""December"":""1"",""April"":""1"",""February"":""1"",""May"":""0"",""October"":""1"",""August"":""1"",""September"":""1""}",{},52687,1/9/19 15:12,33153
9baa61eb96a32e9f4f2f02dfce6a6d42,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":""0"",""April"":""0"",""September"":""1"",""December"":""0"",""June"":""1"",""October"":""1"",""August"":""0"",""July"":""1"",""January"":""0"",""November"":""0"",""May"":""1"",""March"":""0""}",{},32255,1/9/19 15:12,33154
3d32873e477dfeb0c7cb6689b2443c9d,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""August"":""1"",""July"":""0"",""October"":""1"",""February"":""0"",""November"":""1"",""December"":""0"",""March"":""1"",""January"":""0"",""May"":""1"",""April"":""1"",""September"":""1""}",{},34666,1/9/19 15:12,33155
0725654d06d16d036307d351387d92bc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":""1"",""August"":""1"",""November"":""0"",""July"":""1"",""April"":""0"",""March"":""0"",""September"":""0"",""October"":""1"",""January"":""0"",""May"":""0"",""February"":""0"",""June"":""1""}",{},73619,1/9/19 15:12,33156
1a11260116d1e4f46122267f5979f75b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""0"",""March"":""0"",""August"":""1"",""May"":""0"",""January"":""0"",""December"":""1"",""October"":""0"",""July"":""0"",""February"":""1"",""November"":""0"",""April"":""0"",""September"":""0""}",{},55078,1/9/19 15:13,33157
cbe1d27a790b790d1fc8fa33a4380cc8,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,41694,0,1,"December
",,21000,1/9/19 15:13,33158
2f882806c52c95d429f90e01f0537a72,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""August"":""1"",""October"":""1"",""May"":""1"",""December"":""1"",""January"":""0"",""March"":""0"",""April"":""0"",""November"":""1"",""September"":""1"",""July"":""1"",""February"":""0""}",{},39505,1/9/19 15:13,33159
78afd505a156b3f6e9817ab7c04fe248,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41790,0,1,APRIL,A,21000,1/9/19 15:13,33160
2174e54a1504c1a3e6d41c51b558d589,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,108001,26,0,"september
",,21000,1/9/19 15:13,33161
10d8e7180f6ef6a9d7ee2140c7096ce5,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48599,0,1,November,,21000,1/9/19 15:13,33162
f029cebf880d032febc9b2017f36f764,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,74145,26,0,,,21000,1/9/19 15:14,33163
667a91073546c55841fdc4001a23a5ef,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""1"",""November"":""1"",""June"":""1"",""October"":""1"",""February"":""0"",""May"":""1"",""August"":""0"",""September"":""0"",""December"":""0"",""April"":""0"",""January"":""0"",""March"":""0""}",{},99217,1/9/19 15:14,33164
2c94b51c3abb037ed7b09f41e5993f6b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""0"",""March"":""1"",""June"":""0"",""September"":""0"",""December"":""0"",""October"":""1"",""April"":""1"",""November"":""1"",""May"":""1"",""January"":""0"",""August"":""0"",""February"":""0""}",{},33000,1/9/19 15:14,33165
5c5dea532c261b28f9769f08d62e41a1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":""1"",""November"":""0"",""May"":""1"",""January"":""0"",""April"":""1"",""July"":""1"",""December"":""1"",""August"":""1"",""February"":""1"",""September"":""1"",""June"":""1"",""March"":""0""}",{},49448,1/9/19 15:14,33166
19e3117122c22fccb6b7ec6aa911375d,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43273,0,1,,,21000,1/9/19 15:14,33167
cbe1d27a790b790d1fc8fa33a4380cc8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":""1"",""August"":""1"",""December"":""0"",""July"":""1"",""October"":""0"",""September"":""0"",""January"":""0"",""June"":""1"",""November"":""0"",""February"":""0"",""March"":""1"",""May"":""1""}",{},31058,1/9/19 15:14,33168
7ee8d3fff33f05a4b07f2f3d5f7df7f0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27381,0,1,May,,21000,1/9/19 15:15,33169
25ccdaebac7c95191c6a9c566e5e43ec,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38867,0,1,FIZZLE,,21000,1/9/19 15:15,33170
07549ba6e1f515ac9ff2b20846afa5e7,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52297,0,1,November,,21000,1/9/19 15:15,33171
78afd505a156b3f6e9817ab7c04fe248,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""1"",""September"":""0"",""October"":""0"",""August"":""1"",""April"":""0"",""February"":""1"",""June"":""0"",""December"":""0"",""May"":""1"",""January"":""1"",""March"":""1"",""November"":""1""}",{},23087,1/9/19 15:15,33172
54e295404082ce935dda31c5dd3684bd,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,72257,0,1,,september,21000,1/9/19 15:15,33173
2ac3fb036cae1a0bfd6d1dcb6df35a4f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,23255,0,1,may,May,21000,1/9/19 15:15,33174
9796604f2d7c151d411e1405a5c66538,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61733,0,1,"july
",july,21000,1/9/19 15:15,33175
75d8b44187b813197a6a1d61f30a0be3,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":""1"",""October"":""1"",""November"":""0"",""August"":""1"",""May"":""0"",""December"":""1"",""April"":""0"",""January"":""1"",""March"":""0"",""September"":""0"",""July"":""1"",""June"":""0""}",{},91832,1/9/19 15:15,33176
b7bba592ca2e5536d62a7bef611d76dc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,60851,26,0,september,,21000,1/9/19 15:15,33177
25ccdaebac7c95191c6a9c566e5e43ec,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":""1"",""February"":""1"",""April"":""1"",""August"":""1"",""July"":""1"",""September"":""0"",""May"":""1"",""June"":""1"",""January"":""1"",""November"":""1"",""October"":""1"",""March"":""1""}",{},5627,1/9/19 15:16,33178
19e3117122c22fccb6b7ec6aa911375d,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""1"",""April"":""0"",""August"":""0"",""September"":""0"",""December"":""1"",""March"":""1"",""June"":""1"",""February"":""1"",""May"":""1"",""October"":""1"",""November"":""0"",""January"":""1""}",{},11967,1/9/19 15:16,33179
cf041d4286999221bc5247fb5895ba85,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,83963,0,1,,,21000,1/9/19 15:16,33180
10d8e7180f6ef6a9d7ee2140c7096ce5,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""1"",""May"":""1"",""June"":""0"",""January"":""0"",""August"":""1"",""December"":""0"",""February"":""0"",""November"":""0"",""October"":""0"",""April"":""1"",""March"":""0"",""September"":""0""}",{},67396,1/9/19 15:16,33181
21915531afd12b00f4ac0ee452a04b58,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,60176,0,1,Nob,May,21000,1/9/19 15:16,33182
897c07f2d729e28878b4fc635ff5b99b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,91918,0,1,,f,21000,1/9/19 15:16,33183
9796604f2d7c151d411e1405a5c66538,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""0"",""August"":""0"",""April"":""0"",""November"":""0"",""September"":""1"",""February"":""1"",""December"":""1"",""July"":""0"",""March"":""1"",""October"":""1"",""May"":""1"",""January"":""1""}",{},9475,1/9/19 15:16,33184
7ee8d3fff33f05a4b07f2f3d5f7df7f0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""0"",""November"":""0"",""October"":""0"",""December"":""0"",""May"":""0"",""August"":""0"",""January"":""0"",""March"":""0"",""February"":""0"",""April"":""0"",""July"":""0"",""September"":""0""}",{},52113,1/9/19 15:17,33185
f029cebf880d032febc9b2017f36f764,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":""0"",""February"":""1"",""March"":""1"",""November"":""1"",""May"":""0"",""October"":""0"",""September"":""1"",""January"":""0"",""August"":""0"",""July"":""1"",""June"":""1"",""April"":""0""}",{},102648,1/9/19 15:17,33186
2ac3fb036cae1a0bfd6d1dcb6df35a4f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":""0"",""February"":""1"",""August"":""1"",""December"":""1"",""September"":""1"",""July"":""1"",""November"":""1"",""March"":""0"",""October"":""1"",""April"":""1"",""May"":""0"",""June"":""1""}",{},61958,1/9/19 15:17,33187
54e295404082ce935dda31c5dd3684bd,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":""1"",""February"":""1"",""August"":""1"",""January"":""0"",""May"":""1"",""April"":-1,""October"":""1"",""November"":""1"",""September"":""0"",""March"":""0"",""December"":""0"",""June"":""1""}",{},49869,1/9/19 15:18,33188
b7bba592ca2e5536d62a7bef611d76dc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""October"":""1"",""December"":""0"",""January"":""0"",""September"":""0"",""November"":""1"",""August"":""0"",""April"":""1"",""February"":""0"",""May"":""0"",""March"":""1"",""July"":""1""}",{},37337,1/9/19 15:18,33189
07549ba6e1f515ac9ff2b20846afa5e7,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":""1"",""May"":""1"",""June"":""1"",""January"":""1"",""October"":""0"",""February"":""1"",""April"":""0"",""November"":""0"",""December"":""0"",""July"":""0"",""August"":""0"",""September"":""0""}",{},124728,1/9/19 15:18,33190
cf041d4286999221bc5247fb5895ba85,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""1"",""April"":""1"",""June"":""1"",""December"":""1"",""July"":""1"",""May"":""1"",""November"":""1"",""August"":""1"",""March"":""0"",""October"":""1"",""February"":""1"",""January"":""1""}",{},52200,1/9/19 15:18,33191
897c07f2d729e28878b4fc635ff5b99b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":""0"",""April"":""1"",""March"":""0"",""July"":""1"",""November"":""0"",""December"":""1"",""February"":""1"",""October"":""0"",""August"":""1"",""June"":""1"",""September"":""1"",""May"":""0""}",{},17515,1/9/19 15:18,33192
06dc2cbf3640724603531f220f425c3b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46401,0,1,october,october,21000,1/9/19 15:18,33193
3ebb6ae3d2d4ac6a18ed7d40c41b2c82,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,50783,0,1,March,,21000,1/9/19 15:18,33194
32b13b648282caac0630766a2ea9b138,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,67439,26,0,July,,21000,1/9/19 15:19,33195
2174e54a1504c1a3e6d41c51b558d589,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":""1"",""May"":""1"",""June"":""0"",""March"":""0"",""September"":""0"",""January"":""1"",""October"":""0"",""November"":""0"",""December"":""0"",""February"":""1"",""July"":""1"",""August"":""0""}",{},152814,1/9/19 15:19,33196
e5bee909c3db9f0276ae1ac82b60847b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,24807,0,1,November,,21000,1/9/19 15:19,33197
21915531afd12b00f4ac0ee452a04b58,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""1"",""December"":""1"",""January"":""1"",""March"":""0"",""October"":""0"",""July"":""1"",""April"":""0"",""February"":""1"",""November"":""0"",""June"":""1"",""May"":""0"",""August"":""1""}",{},62542,1/9/19 15:19,33198
06dc2cbf3640724603531f220f425c3b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":""1"",""October"":""0"",""January"":""1"",""August"":""0"",""June"":""0"",""May"":""1"",""March"":""1"",""July"":""1"",""September"":""1"",""December"":""0"",""April"":""1"",""February"":""1""}",{},26075,1/9/19 15:20,33199
038dcdbfffe229cbfc02b8bcb1275dc8,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,155743,0,1,September,September,21000,1/9/19 15:20,33200
3ebb6ae3d2d4ac6a18ed7d40c41b2c82,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":""1"",""February"":""1"",""April"":""0"",""August"":""1"",""March"":""0"",""July"":""1"",""December"":""1"",""January"":""1"",""May"":""1"",""November"":""1"",""September"":""0"",""June"":""1""}",{},14800,1/9/19 15:20,33201
e5bee909c3db9f0276ae1ac82b60847b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":""1"",""October"":""1"",""May"":""1"",""November"":""0"",""June"":""1"",""August"":""1"",""July"":""1"",""September"":""1"",""February"":""1"",""January"":""1"",""March"":""1"",""April"":""1""}",{},30389,1/9/19 15:20,33202
32b13b648282caac0630766a2ea9b138,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""March"":""1"",""November"":""1"",""May"":""0"",""February"":""0"",""October"":""0"",""September"":""1"",""April"":""1"",""July"":""0"",""January"":""1"",""December"":""1"",""August"":""1""}",{},45553,1/9/19 15:21,33203
76b69e5514120fb10db3586de3ad5435,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,93847,0,1,May,,21000,1/9/19 15:21,33204
f18cefecf743c1e20bfd879e6934a20f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,67689,0,1,May,,21000,1/9/19 15:23,33205
76b69e5514120fb10db3586de3ad5435,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":""1"",""August"":""0"",""May"":""0"",""July"":""1"",""April"":""1"",""June"":""1"",""November"":""0"",""September"":""0"",""February"":""1"",""January"":""1"",""October"":""0"",""March"":""0""}",{},2653,1/9/19 15:23,33206
571401d9ccc264cb8a2ff27c892a372c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,32131,26,0,good,none ,21000,1/9/19 15:24,33207
60da4ce7ac8a2dafd8ef3976acaa01b0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,77271,0,1,,,21000,1/9/19 15:24,33208
038dcdbfffe229cbfc02b8bcb1275dc8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":""1"",""April"":""1"",""March"":""1"",""July"":""1"",""August"":""1"",""February"":""1"",""June"":""1"",""January"":""1"",""September"":""0"",""December"":""1"",""October"":""1"",""November"":""1""}",{},159452,1/9/19 15:25,33209
3e688acce3d201da12d360f4062bfa44,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,150703,0,1,JANUARY,,21000,1/9/19 15:25,33210
c349c80ac31afdddf834ec64b870eca1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,44981,26,0,May,,21000,1/9/19 15:25,33211
571401d9ccc264cb8a2ff27c892a372c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":""0"",""October"":""0"",""May"":""0"",""February"":""1"",""June"":""1"",""April"":""0"",""December"":""0"",""August"":""1"",""November"":""0"",""September"":""1"",""January"":""0"",""July"":""1""}",{},14668,1/9/19 15:26,33212
f18cefecf743c1e20bfd879e6934a20f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""0"",""December"":""0"",""August"":""1"",""November"":""1"",""June"":""1"",""May"":""0"",""July"":""1"",""March"":""1"",""January"":""1"",""February"":""0"",""October"":""0"",""April"":""1""}",{},98663,1/9/19 15:26,33213
60da4ce7ac8a2dafd8ef3976acaa01b0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":""1"",""March"":""1"",""December"":""1"",""April"":""1"",""October"":""1"",""November"":""0"",""June"":""1"",""August"":""1"",""February"":""1"",""September"":""1"",""May"":""1"",""July"":""1""}",{},52230,1/9/19 15:26,33214
0ef27853aa1cd9188ab720c64b0f396e,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,96220,0,1,November,,21000,1/9/19 15:27,33215
3e688acce3d201da12d360f4062bfa44,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":""1"",""August"":""0"",""March"":""0"",""November"":""0"",""January"":""0"",""December"":""0"",""September"":""1"",""July"":""1"",""October"":""0"",""May"":""0"",""April"":""0"",""February"":""0""}",{},28221,1/9/19 15:27,33216
c349c80ac31afdddf834ec64b870eca1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":""1"",""February"":""0"",""July"":""1"",""August"":""0"",""November"":""0"",""June"":""1"",""September"":""0"",""January"":""0"",""May"":""0"",""April"":""0"",""March"":""0"",""December"":""0""}",{},122526,1/9/19 15:29,33217
2eec010da92aac1991cfe65e618c83dc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41430,26,0,may,,21000,1/9/19 15:31,33218
0ef27853aa1cd9188ab720c64b0f396e,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":""1"",""December"":""0"",""April"":""1"",""July"":""1"",""September"":""0"",""November"":""0"",""May"":""1"",""June"":""1"",""February"":""1"",""January"":""0"",""March"":""1"",""October"":""0""}",{},99915,1/9/19 15:31,33219
2eec010da92aac1991cfe65e618c83dc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""1"",""March"":""0"",""June"":""0"",""October"":-1,""August"":""1"",""January"":""1"",""February"":""1"",""December"":""1"",""April"":""1"",""November"":""0"",""May"":""0"",""July"":""0""}",{},25354,1/9/19 15:33,33220
158084a875d7d933763f4b529d833be6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,74814,0,1,November,,21000,1/9/19 15:33,33221
a3ca6ac62dc5b6228384df100e00bb9c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35060,0,1,March,,21000,1/9/19 15:34,33222
158084a875d7d933763f4b529d833be6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":""1"",""September"":""0"",""March"":""1"",""November"":""0"",""October"":""0"",""December"":""0"",""January"":""0"",""July"":""1"",""April"":""1"",""February"":""0"",""August"":""0"",""June"":""1""}",{},28108,1/9/19 15:35,33223
1905d7fcbd036d49c64e615aed592f7e,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":""0"",""May"":""1"",""February"":""1"",""November"":""0"",""October"":""0"",""June"":""0"",""September"":""0"",""April"":""0"",""January"":""0"",""July"":""1"",""December"":""1"",""March"":""1""}",{},24515,1/9/19 15:36,33224
a3ca6ac62dc5b6228384df100e00bb9c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":""1"",""July"":""1"",""August"":""1"",""April"":""0"",""September"":""1"",""October"":""0"",""November"":""1"",""January"":""1"",""June"":""1"",""December"":""1"",""March"":""0"",""February"":""1""}",{},35766,1/9/19 15:36,33225
53f3e879384d3e9284e87fd0eb7fa3a1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59774,0,1,,swizzle,21000,1/9/19 15:37,33226
22a7d158badad91f5e1366d10f2a92b9,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,7670,15,0,,,21000,1/9/19 15:39,33227
53f3e879384d3e9284e87fd0eb7fa3a1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":""1"",""November"":""1"",""July"":""1"",""August"":""0"",""February"":""0"",""January"":""1"",""December"":""1"",""October"":""1"",""September"":""1"",""March"":""1"",""April"":""1"",""June"":""0""}",{},94012,1/9/19 15:40,33228
04bed5a803cf404a576bf44143bbaa68,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,157652,0,1,November ,,21000,1/9/19 15:42,33229
f12e37b03daef09c29200ace4aa8f6bc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,59825,0,1,April,April,21000,1/9/19 15:43,33230
22a7d158badad91f5e1366d10f2a92b9,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":""0"",""September"":""1"",""June"":""0"",""August"":""0"",""May"":""0"",""January"":""0"",""February"":""0"",""October"":""0"",""December"":""0"",""March"":""0"",""April"":""0"",""July"":""1""}",{},12459,1/9/19 15:43,33231
04bed5a803cf404a576bf44143bbaa68,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":""1"",""February"":""1"",""June"":""1"",""November"":""0"",""October"":""0"",""August"":""1"",""July"":""1"",""May"":""1"",""April"":""1"",""December"":""1"",""January"":""1"",""March"":""1""}",{},39426,1/9/19 15:44,33232
f12e37b03daef09c29200ace4aa8f6bc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":""1"",""February"":""1"",""October"":""1"",""March"":""1"",""November"":""1"",""December"":""0"",""April"":""0"",""January"":""1"",""June"":""1"",""July"":""1"",""May"":""1"",""September"":""1""}",{},20668,1/9/19 15:45,33233
