subject,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
74c3504d898967eee58515e940ab38d3,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,51724,0,1,,May,21000,8/29/18 14:52,23570
9bf9cc9da412cf3abda69573082b1848,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,17428,0,1,November,,21000,8/29/18 14:52,23571
9cf8bd6974bd16f7c07b934c6aef5ac0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""June"":1,""February"":0,""November"":0,""April"":1,""January"":1,""December"":0,""August"":1,""May"":1,""March"":1,""September"":0,""July"":1}",,116431,8/29/18 14:52,23572
1866111cde273140778455f5b970cf15,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,78860,0,1,november,chris,21000,8/29/18 14:52,23573
892f9fe2c5dbb7ccf5b3481e2e5c414e,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""March"":0,""June"":0,""November"":1,""July"":0,""February"":0,""January"":0,""September"":0,""April"":0,""August"":0,""May"":0,""December"":0}",,85854,8/29/18 14:52,23574
4d90adf8096cbef9a421e242cbbaa874,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":0,""December"":0,""March"":0,""July"":0,""October"":0,""May"":0,""February"":0,""January"":0,""August"":0,""April"":0,""September"":1}",,54566,8/29/18 14:52,23575
a7d958f520adecca8a62f687eefc44d6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46395,0,1,September,,21000,8/29/18 14:52,23576
59a82c28c796131b8434856a254c8017,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""May"":0,""September"":0,""October"":0,""June"":0,""August"":1,""January"":1,""March"":1,""December"":0,""July"":0,""November"":0,""February"":0}",,18145,8/29/18 14:52,23577
6cff1c5bc0127c11ccc1a948783c72b4,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""December"":0,""May"":1,""March"":1,""October"":1,""July"":1,""January"":0,""November"":1,""September"":0,""August"":1,""February"":0,""June"":0}",,134723,8/29/18 14:53,23578
08d2c801c7786a4a88a1c8583acbfc4a,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31146,0,1,"mayt
",,21000,8/29/18 14:53,23579
23cec6ce8bf30af8afe1f9cf5eb3280f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,24340,0,1,December,NovemberOctoberSeptember,21000,8/29/18 14:53,23580
b346de9024f46d8277723a93a7661f48,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,44731,0,1,May,,21000,8/29/18 14:53,23581
73d283ee5a7f553c77ff6244e7171fc6,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,50006,0,1,May,,21000,8/29/18 14:53,23582
9bf9cc9da412cf3abda69573082b1848,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""March"":0,""June"":0,""August"":1,""May"":0,""November"":1,""April"":1,""July"":1,""September"":1,""October"":1,""December"":0,""January"":1}",,2045,8/29/18 14:53,23583
55648971b0c72036d9c49501099d7b3b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,45905,0,1,march,,21000,8/29/18 14:53,23584
89c38013fcc757445c2994a66b52daa5,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,69055,0,1,October,,21000,8/29/18 14:53,23585
3c7c475e3d2f130ea18c66fdf41089b0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""December"":1,""January"":0,""June"":0,""February"":0,""July"":0,""May"":0,""March"":0,""October"":0,""November"":0,""August"":0,""September"":0}",,47128,8/29/18 14:53,23586
d63414e9a433117d21bc731d7b48cf63,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38099,0,1,November,,21000,8/29/18 14:53,23587
2722bf4b5548b8f6343bc431eba4df2d,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25251,0,1,May,,21000,8/29/18 14:53,23588
64bf0b969c338d2feddcf0a8eb92d8bb,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,78228,0,1,october,,21000,8/29/18 14:54,23589
74c3504d898967eee58515e940ab38d3,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""January"":1,""November"":0,""June"":0,""April"":1,""February"":1,""October"":0,""December"":0,""July"":0,""May"":1,""March"":0,""August"":0}",,18318,8/29/18 14:54,23590
ab8a313c97e9b2b7e9d7b3ec04b6122a,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,60665,26,0,November,,21000,8/29/18 14:54,23591
495699a7a09fa87717e093bb68028dfc,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38368,0,1,May,May,21000,8/29/18 14:54,23592
420d4cf283c15827a44a8d247ef7abe6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""March"":1,""June"":1,""December"":0,""April"":1,""May"":0,""September"":0,""November"":0,""February"":0,""October"":0,""January"":1,""August"":0}",,47069,8/29/18 14:54,23593
41bbb04a067d7cdc6693a2077d1363a0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""July"":0,""December"":0,""October"":0,""March"":0,""September"":1,""November"":0,""June"":0,""January"":0,""April"":0,""May"":1,""February"":0}",,81595,8/29/18 14:54,23594
20eddfa3b88f4d08ba9b50f5c3fe405b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,50433,0,1,,,21000,8/29/18 14:54,23595
2e69d756cd675239e32e4458eb479889,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""February"":1,""April"":1,""November"":0,""October"":1,""January"":1,""July"":0,""June"":0,""September"":0,""December"":0,""May"":0,""August"":0}",,71226,8/29/18 14:54,23596
1866111cde273140778455f5b970cf15,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":0,""October"":0,""March"":1,""July"":1,""September"":1,""April"":1,""December"":1,""February"":1,""June"":1,""August"":1,""January"":1}",,45212,8/29/18 14:54,23597
08d2c801c7786a4a88a1c8583acbfc4a,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""December"":0,""November"":0,""April"":1,""May"":1,""February"":1,""September"":0,""June"":0,""August"":0,""March"":1,""October"":0,""January"":1}",,20459,8/29/18 14:54,23598
55648971b0c72036d9c49501099d7b3b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""March"":1,""June"":0,""July"":0,""August"":0,""April"":1,""December"":0,""May"":0,""January"":0,""September"":0,""October"":0,""November"":0}",,8245,8/29/18 14:54,23599
da19a45a60e177358e4e92b6e9aa752d,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,56885,0,1,november,november,21000,8/29/18 14:55,23600
a7d958f520adecca8a62f687eefc44d6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""September"":1,""March"":0,""January"":1,""June"":1,""April"":0,""November"":0,""May"":0,""August"":1,""October"":0,""February"":0,""July"":0}",,72798,8/29/18 14:55,23601
2722bf4b5548b8f6343bc431eba4df2d,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":1,""February"":1,""April"":1,""October"":1,""January"":1,""August"":1,""May"":1,""March"":1,""December"":1,""June"":1,""September"":1,""November"":1}",,27229,8/29/18 14:55,23602
d63414e9a433117d21bc731d7b48cf63,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""September"":1,""December"":0,""February"":1,""April"":1,""October"":0,""July"":1,""January"":1,""June"":0,""November"":1,""August"":1,""March"":1}",,43217,8/29/18 14:55,23603
20eddfa3b88f4d08ba9b50f5c3fe405b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""January"":0,""February"":0,""December"":0,""May"":1,""September"":0,""October"":0,""March"":0,""July"":0,""November"":1,""June"":0,""August"":0}",,11651,8/29/18 14:55,23604
23cec6ce8bf30af8afe1f9cf5eb3280f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""September"":1,""January"":0,""December"":1,""August"":0,""February"":1,""July"":1,""November"":1,""April"":0,""May"":0,""October"":0,""March"":0}",,71808,8/29/18 14:55,23605
495699a7a09fa87717e093bb68028dfc,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""June"":0,""December"":1,""May"":1,""August"":0,""March"":1,""November"":0,""April"":0,""October"":0,""July"":0,""February"":0,""January"":0}",,33905,8/29/18 14:55,23606
5e2b06a3ca6764f62a1a97b2709f5419,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22861,0,1,November,November,21000,8/29/18 14:55,23607
b346de9024f46d8277723a93a7661f48,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""June"":0,""December"":0,""April"":1,""January"":1,""October"":1,""August"":0,""May"":1,""February"":0,""July"":0,""September"":1,""March"":1}",,56907,8/29/18 14:55,23608
b5bccfec0914392ffb97669f26080659,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61389,0,1,november,,21000,8/29/18 14:56,23609
ab8a313c97e9b2b7e9d7b3ec04b6122a,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":0,""December"":0,""February"":0,""January"":1,""March"":1,""October"":1,""August"":0,""July"":0,""June"":0,""April"":1,""September"":1}",,56505,8/29/18 14:56,23610
b8a7adfe1a0099b2a32a25faeaacba14,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,28520,0,1,May,"January
February
March
April
May",21000,8/29/18 14:56,23611
73d283ee5a7f553c77ff6244e7171fc6,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""December"":0,""October"":1,""May"":1,""July"":0,""June"":0,""September"":1,""January"":0,""March"":1,""August"":0,""April"":0,""November"":1}",,114236,8/29/18 14:56,23612
918b45420ea3c95147c5726f0f8c93bf,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38966,0,1,MAY,,21000,8/29/18 14:57,23613
917a8937320f29ecbaa52c64ddc81b33,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,246774,0,1,May,May,21000,8/29/18 14:57,23614
5e2b06a3ca6764f62a1a97b2709f5419,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""December"":0,""January"":1,""August"":0,""April"":0,""September"":1,""November"":1,""October"":0,""February"":0,""July"":0,""March"":0,""June"":0}",,49860,8/29/18 14:57,23615
e3fea0905cb3bae49ad380d60e6ae70c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27480,0,1,may,,21000,8/29/18 14:57,23616
da19a45a60e177358e4e92b6e9aa752d,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""September"":1,""December"":0,""June"":0,""February"":0,""July"":0,""October"":1,""May"":0,""March"":1,""November"":1,""August"":0,""January"":1}",,64193,8/29/18 14:57,23617
b8a7adfe1a0099b2a32a25faeaacba14,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""March"":1,""August"":0,""February"":1,""June"":0,""July"":0,""October"":0,""January"":1,""May"":1,""November"":0,""September"":0,""April"":1}",,25630,8/29/18 14:57,23618
9905ebdf98427cd949b9b352b98336cf,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43885,0,1,MARCH,,21000,8/29/18 14:57,23619
89c38013fcc757445c2994a66b52daa5,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""December"":0,""February"":0,""July"":0,""August"":0,""May"":0,""October"":1,""June"":1,""September"":0,""January"":0,""March"":0,""April"":0}",,193562,8/29/18 14:58,23620
b5bccfec0914392ffb97669f26080659,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""October"":1,""September"":0,""January"":0,""April"":1,""November"":1,""December"":0,""August"":0,""February"":0,""March"":0,""July"":0,""May"":0}",,37644,8/29/18 14:58,23621
64bf0b969c338d2feddcf0a8eb92d8bb,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""October"":1,""March"":1,""May"":1,""June"":0,""February"":1,""December"":0,""November"":0,""August"":1,""September"":1,""April"":1,""July"":0}",,153991,8/29/18 14:58,23622
472803a2afd6e20b941e7d6033835772,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,92963,26,0,november,,21000,8/29/18 14:58,23623
2a001756aa701fda7115890e58893855,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,53273,0,1,NOVEMBER,,21000,8/29/18 14:58,23624
b8c6eb6114437e8a6ca736c47c3375e4,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41955,0,1,November,,21000,8/29/18 14:58,23625
e09a88fd17f29f2d7be78e176517ba21,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,77264,0,1,September,,21000,8/29/18 14:58,23626
0b1f6ecf582597529d35f17b0efd58f9,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,5500,26,0,constant,constant,21000,8/29/18 14:58,23627
651f7d5ae30ae2462d16c4e46afef037,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,75057,0,1,November,,21000,8/29/18 14:59,23628
fa216f0b15fe4a837b316448dc4db6d3,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,86927,0,1,vacate,vacate,21000,8/29/18 14:59,23629
918b45420ea3c95147c5726f0f8c93bf,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""December"":0,""September"":0,""January"":0,""October"":1,""February"":0,""November"":1,""June"":0,""July"":0,""March"":0,""August"":0,""May"":1}",,60131,8/29/18 14:59,23630
7a13d90ca873aa055d818d60eb6f94b1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,40229,0,1,May,,21000,8/29/18 14:59,23631
9905ebdf98427cd949b9b352b98336cf,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""January"":1,""September"":0,""October"":0,""April"":0,""July"":0,""August"":0,""December"":1,""February"":1,""November"":0,""June"":0,""March"":1}",,31423,8/29/18 14:59,23632
9333cc72bca90d5ed8f62cf3ce4f1286,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,21993,26,0,Janaury,,21000,8/29/18 15:00,23633
e3fea0905cb3bae49ad380d60e6ae70c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""November"":0,""January"":1,""October"":0,""July"":1,""March"":1,""May"":1,""August"":0,""September"":0,""June"":0,""April"":1,""December"":0}",,71249,8/29/18 15:00,23634
917a8937320f29ecbaa52c64ddc81b33,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""February"":0,""June"":0,""April"":0,""July"":1,""November"":1,""March"":0,""December"":1,""October"":0,""May"":1,""September"":0,""January"":0}",,80292,8/29/18 15:00,23635
a2c3480e4850d55deabf0646c78c96e8,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41807,0,1,June,,21000,8/29/18 15:00,23636
b8c6eb6114437e8a6ca736c47c3375e4,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""January"":0,""August"":0,""July"":1,""March"":0,""June"":1,""November"":1,""May"":0,""December"":0,""September"":0,""February"":0,""October"":0}",,53353,8/29/18 15:00,23637
472803a2afd6e20b941e7d6033835772,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""June"":0,""October"":0,""March"":0,""December"":0,""January"":0,""February"":0,""May"":1,""April"":0,""November"":1,""August"":0,""July"":0}",,69826,8/29/18 15:00,23638
651f7d5ae30ae2462d16c4e46afef037,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""October"":1,""March"":0,""June"":0,""April"":0,""December"":1,""February"":0,""August"":0,""July"":0,""May"":0,""November"":1,""September"":1}",,45357,8/29/18 15:00,23639
699c0e7067b852dd6b989c5c57f0aaea,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,57243,0,1,january,,21000,8/29/18 15:01,23640
7a13d90ca873aa055d818d60eb6f94b1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""September"":1,""August"":0,""July"":0,""October"":0,""May"":1,""November"":1,""June"":0,""March"":0,""January"":1,""February"":0,""December"":1}",,49236,8/29/18 15:01,23641
7d3ef13b08d2c28df5ded1c6da7a6999,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,67778,0,1,october,,21000,8/29/18 15:01,23642
50b9705b2a09992db3b20dbd2920e749,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31481,0,1,November,,21000,8/29/18 15:01,23643
fa216f0b15fe4a837b316448dc4db6d3,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""January"":0,""March"":0,""July"":0,""September"":0,""June"":0,""February"":0,""August"":0,""October"":1,""December"":0,""November"":0,""April"":0}",,70325,8/29/18 15:01,23644
33e3807bd3b5ccd62ec227eb6b323df2,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,46869,0,1,november,,21000,8/29/18 15:01,23645
c1befda8e25f8606624d73eb356c8d69,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,92732,0,1,May,,21000,8/29/18 15:01,23646
b494d2cd706946ed8bf1058f4e084f72,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,72845,26,0,DECEMBER,,21000,8/29/18 15:01,23647
9333cc72bca90d5ed8f62cf3ce4f1286,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":1,""August"":1,""April"":1,""February"":1,""July"":1,""September"":1,""October"":1,""March"":1,""May"":1,""November"":1,""January"":1,""December"":1}",,49633,8/29/18 15:01,23648
bff1932a22c0757381190f911f57ed7c,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46878,0,1,October,,21000,8/29/18 15:02,23649
a2c3480e4850d55deabf0646c78c96e8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""April"":0,""December"":1,""November"":0,""July"":1,""March"":0,""June"":1,""February"":1,""September"":0,""May"":0,""January"":0,""October"":0}",,33437,8/29/18 15:02,23650
9f50fd485797e7f03329d07827a6cfbe,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,77909,0,1,may,,21000,8/29/18 15:02,23651
e09a88fd17f29f2d7be78e176517ba21,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""August"":0,""February"":1,""December"":0,""January"":1,""November"":0,""October"":0,""April"":0,""September"":1,""June"":1,""July"":1,""May"":0}",,145884,8/29/18 15:02,23652
65f94643ee789fed7adefbd90bcc1643,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":1,""September"":1,""April"":1,""March"":0,""November"":0,""August"":1,""February"":0,""June"":0,""July"":0,""October"":1,""December"":0,""May"":1}",,543644,8/29/18 15:02,23653
699c0e7067b852dd6b989c5c57f0aaea,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""November"":0,""May"":0,""July"":1,""June"":0,""December"":0,""March"":0,""August"":0,""January"":1,""February"":1,""October"":0,""September"":0}",,47659,8/29/18 15:03,23654
33e3807bd3b5ccd62ec227eb6b323df2,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""February"":0,""July"":0,""November"":1,""April"":0,""January"":0,""December"":0,""May"":1,""June"":0,""August"":0,""September"":1,""March"":0}",,22264,8/29/18 15:03,23655
08e98af32d38502ba4e851e4dca03166,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,44981,0,1,May,,21000,8/29/18 15:03,23656
54da5fdb2617b98dced5ed6204eacd86,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,99652,0,1,,November,21000,8/29/18 15:03,23657
f066117895b500a6a25ff11be5c7b542,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,7691,30,0,MORE,,21000,8/29/18 15:03,23658
320c56e0e50e1ab822f8e7c18bfb33a8,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,38412,0,1,october,,21000,8/29/18 15:03,23659
bff1932a22c0757381190f911f57ed7c,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""December"":0,""May"":0,""September"":0,""October"":1,""August"":0,""November"":0,""July"":0,""April"":0,""January"":0,""June"":0,""March"":0}",,37701,8/29/18 15:03,23660
5e7833134ca86def5c60f64fbc2ea2cb,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46495,0,1,augu,,21000,8/29/18 15:03,23661
c1befda8e25f8606624d73eb356c8d69,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""March"":1,""February"":0,""June"":0,""May"":1,""November"":1,""August"":0,""October"":0,""September"":0,""December"":0,""April"":1,""January"":0}",,40668,8/29/18 15:03,23662
0849ff19e137ef2d0f315c013b2fc94f,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41525,0,1,,May,21000,8/29/18 15:04,23663
2a001756aa701fda7115890e58893855,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""May"":0,""February"":0,""August"":0,""December"":0,""November"":1,""April"":0,""October"":1,""July"":0,""September"":0,""January"":0,""June"":0}",,265962,8/29/18 15:04,23664
d1a317755e61717e5937e53e215cc32e,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,72578,26,0,,J,21000,8/29/18 15:04,23665
7d3ef13b08d2c28df5ded1c6da7a6999,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""January"":1,""December"":0,""June"":0,""February"":0,""April"":0,""July"":0,""October"":1,""September"":0,""November"":0,""March"":0,""May"":0}",,120664,8/29/18 15:04,23666
50b9705b2a09992db3b20dbd2920e749,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""April"":0,""January"":0,""December"":0,""June"":0,""October"":1,""May"":0,""February"":0,""July"":0,""November"":1,""August"":0,""March"":0}",,135867,8/29/18 15:04,23667
b494d2cd706946ed8bf1058f4e084f72,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""January"":0,""December"":1,""July"":1,""November"":1,""March"":0,""October"":1,""February"":1,""September"":1,""April"":0,""August"":0,""June"":1}",,120576,8/29/18 15:05,23668
320c56e0e50e1ab822f8e7c18bfb33a8,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":0,""July"":1,""October"":1,""February"":1,""August"":1,""May"":0,""April"":0,""January"":1,""September"":1,""March"":1,""December"":1}",,13494,8/29/18 15:05,23669
f066117895b500a6a25ff11be5c7b542,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""November"":0,""December"":1,""March"":1,""January"":1,""February"":0,""April"":1,""June"":1,""August"":1,""July"":0,""October"":0,""September"":1}",,28904,8/29/18 15:05,23670
5e7833134ca86def5c60f64fbc2ea2cb,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""September"":0,""January"":0,""April"":0,""July"":1,""December"":0,""November"":0,""August"":1,""March"":0,""February"":1,""June"":1,""October"":0}",,24821,8/29/18 15:05,23671
08e98af32d38502ba4e851e4dca03166,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""July"":0,""May"":1,""January"":1,""April"":1,""December"":0,""March"":1,""August"":0,""November"":0,""October"":0,""February"":1,""June"":0}",,40637,8/29/18 15:05,23672
9f50fd485797e7f03329d07827a6cfbe,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""January"":1,""April"":0,""August"":0,""March"":0,""May"":1,""November"":0,""September"":0,""October"":0,""June"":1,""July"":0,""February"":1}",,81125,8/29/18 15:05,23673
d1a317755e61717e5937e53e215cc32e,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""December"":0,""August"":0,""March"":0,""June"":0,""January"":1,""November"":0,""February"":0,""April"":0,""September"":0,""October"":1,""July"":0}",,21328,8/29/18 15:05,23674
0606a6422ccf8697f3cdaf1ba5938c0e,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31970,0,1,May,May,21000,8/29/18 15:05,23675
61006559c15658c304c3246c2fced79b,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43726,0,1,,,21000,8/29/18 15:05,23676
0849ff19e137ef2d0f315c013b2fc94f,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""August"":0,""September"":1,""June"":0,""February"":1,""May"":1,""November"":1,""October"":1,""July"":0,""January"":0,""April"":0,""March"":1}",,49284,8/29/18 15:06,23677
d7664aa12ea5efbbb2e5b33b4285787e,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,49431,0,1,March,"n
mar
apr",21000,8/29/18 15:06,23678
64fe7aa256606d45828d89a6a1fc0111,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48006,0,1,March,"Sep
dec
feb
mar",21000,8/29/18 15:06,23679
a8c87b5144566e4b2641bcca2d842176,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25597,0,1,may,,21000,8/29/18 15:06,23680
3a074c99c6a20bb5fea4e3ba34f9ef61,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34768,0,1,may,,21000,8/29/18 15:06,23681
0606a6422ccf8697f3cdaf1ba5938c0e,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""April"":0,""June"":0,""December"":0,""February"":0,""October"":1,""July"":0,""August"":0,""January"":0,""November"":1,""March"":0,""May"":1}",,36442,8/29/18 15:07,23682
61006559c15658c304c3246c2fced79b,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""February"":1,""March"":1,""June"":0,""November"":0,""August"":0,""April"":1,""September"":0,""January"":1,""December"":0,""October"":0,""July"":0}",,23900,8/29/18 15:07,23683
54da5fdb2617b98dced5ed6204eacd86,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""November"":1,""July"":0,""October"":0,""March"":0,""December"":0,""June"":0,""January"":0,""August"":0,""February"":0,""September"":0,""May"":1}",,179928,8/29/18 15:07,23684
64fe7aa256606d45828d89a6a1fc0111,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""January"":0,""March"":1,""May"":0,""October"":0,""April"":0,""February"":1,""December"":1,""August"":0,""June"":0,""September"":1,""July"":0}",,23221,8/29/18 15:08,23685
4cb822d8b1e04b9c5ff5d31ea62139b0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,101048,26,0,january,,21000,8/29/18 15:08,23686
e9a8e001f363f7c8bc571f14c9bf67e4,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47868,0,1,NOVEMBER,,21000,8/29/18 15:08,23687
a8c87b5144566e4b2641bcca2d842176,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""July"":0,""October"":0,""February"":1,""June"":0,""September"":1,""May"":1,""December"":1,""August"":0,""April"":1,""March"":1,""January"":1}",,25650,8/29/18 15:08,23688
