subject,cond,question,question_ind,all_values,question_order,comp_check,comp_check_pass,comp_check_rt,comp_check2,comp_check_pass2,choice,scratch,rt,stamp,id
a40e6a9677799ec2182074899f59b711,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,57481,0,1,November,"Nov 
Sept",21000,7/28/20 14:52,40869
ad2c21f73d397a4d0eacd6a33d29bc47,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,32483,26,0,september ,,21000,7/28/20 14:53,40870
9ce043ecaa310576af23c927aec7d83b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52964,0,1,p,"fax
tax
max
pay
",21000,7/28/20 14:53,40871
2c0bec3670a929d72d63fd3f6b3a22c8,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,47636,0,1,March,"Jan
feb
mar
apr
",21000,7/28/20 14:53,40872
a40e6a9677799ec2182074899f59b711,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""April"":1,""June"":0,""May"":0,""July"":1,""August"":1,""December"":0,""October"":1,""September"":0,""November"":1,""January"":1,""February"":0}","{""April"":1,""July"":3,""August"":2,""October"":6,""November"":4,""January"":5}",28826,7/28/20 14:54,40873
fe35a383b5f6d827e44d61b1da8acf55,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""April"":0,""February"":0,""January"":1,""May"":0,""March"":0,""September"":0,""June"":1,""October"":0,""July"":1,""December"":1,""August"":0}","{""January"":3,""June"":4,""July"":2,""December"":1}",76789,7/28/20 14:54,40874
9ce043ecaa310576af23c927aec7d83b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":0,""September"":0,""May"":0,""December"":0,""November"":0,""June"":0,""July"":0,""February"":0,""January"":0,""March"":0,""April"":0,""August"":0}",{},34289,7/28/20 14:55,40875
ad2c21f73d397a4d0eacd6a33d29bc47,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":1,""December"":1,""November"":0,""September"":1,""July"":0,""January"":0,""August"":1,""May"":1,""April"":0,""June"":1,""October"":0}","{""February"":3,""December"":6,""September"":1,""August"":4,""May"":2,""June"":5}",18349,7/28/20 14:56,40876
2c0bec3670a929d72d63fd3f6b3a22c8,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""June"":1,""March"":1,""December"":0,""September"":1,""January"":1,""October"":0,""July"":1,""February"":1,""May"":0,""November"":0,""August"":0}","{""April"":5,""June"":6,""March"":4,""September"":1,""January"":2,""July"":7,""February"":3}",35117,7/28/20 14:56,40877
1e05c9df38f8f25d91681ce252d63a0f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36357,0,1,January,,21000,7/28/20 14:57,40878
7153947fcd48722861e83b06fb717173,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,27993,0,1,October,,21000,7/28/20 14:57,40879
d47636f20d0a586f4db12d6c017a813a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27010,0,1,november,,21000,7/28/20 14:59,40880
f034a5d7a166e721019e8268135417fb,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,96741,0,1,may,,21000,7/28/20 14:59,40881
7153947fcd48722861e83b06fb717173,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""December"":1,""July"":1,""March"":0,""August"":0,""September"":0,""April"":1,""October"":1,""January"":1,""November"":0,""June"":1,""February"":1}","{""December"":1,""July"":6,""April"":4,""October"":7,""January"":3,""June"":5,""February"":2}",14685,7/28/20 14:59,40882
d47636f20d0a586f4db12d6c017a813a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""January"":0,""October"":0,""November"":1,""May"":0,""July"":0,""December"":0,""June"":0,""September"":0,""February"":0,""August"":0,""April"":0,""March"":0}","{""November"":1}",2230,7/28/20 15:00,40883
7e310547651c8459cbc042e15c6d9966,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,45544,0,1,"may
",,21000,7/28/20 15:00,40884
1e05c9df38f8f25d91681ce252d63a0f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""February"":1,""January"":1,""November"":0,""July"":1,""December"":0,""August"":1,""May"":0,""September"":1,""June"":0,""October"":0,""April"":0}","{""February"":1,""January"":2,""July"":3,""August"":5,""September"":4}",35385,7/28/20 15:00,40885
1de4c9eb5d74884c5b5971d940c281b4,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,48081,0,1,"September
",,21000,7/28/20 15:01,40886
0741d622de91f0419403d680e6bff38d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34479,0,1,March,,21000,7/28/20 15:01,40887
f034a5d7a166e721019e8268135417fb,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""April"":1,""December"":0,""August"":0,""June"":0,""March"":1,""July"":0,""January"":1,""September"":0,""October"":0,""February"":0,""May"":1}","{""April"":3,""March"":2,""January"":1,""May"":4}",35271,7/28/20 15:01,40888
ee9ac010e67b3ac961f8027160e58dcc,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,49899,0,1,march,march,21000,7/28/20 15:02,40889
7e310547651c8459cbc042e15c6d9966,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""December"":0,""October"":0,""September"":1,""January"":0,""June"":0,""November"":0,""April"":1,""May"":1,""July"":0,""February"":1,""March"":1}","{""September"":1,""April"":4,""May"":5,""February"":2,""March"":3}",32723,7/28/20 15:03,40890
0741d622de91f0419403d680e6bff38d,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""May"":0,""December"":0,""November"":0,""April"":1,""September"":1,""March"":1,""February"":0,""October"":0,""January"":1,""June"":1,""August"":0}","{""April"":4,""September"":3,""March"":5,""January"":1,""June"":2}",37552,7/28/20 15:04,40891
ee9ac010e67b3ac961f8027160e58dcc,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":1,""August"":0,""February"":1,""January"":1,""March"":1,""October"":0,""September"":1,""June"":0,""May"":0,""November"":0,""April"":0,""July"":1}","{""December"":6,""February"":2,""January"":1,""March"":3,""September"":5,""July"":4}",28319,7/28/20 15:05,40892
bdafb976f798bc63b13800604a62d887,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,0,0,58829,0,1,January ,,21000,7/28/20 15:06,40893
9ba2b63fefb2db48b60ff47687f4ae00,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,26347,0,1,November,October,21000,7/28/20 15:07,40894
64c312760513dca2b90859c23c06acbd,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36435,0,1,May,,21000,7/28/20 15:08,40895
bdafb976f798bc63b13800604a62d887,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""October"":0,""June"":0,""August"":0,""April"":0,""May"":0,""December"":1,""September"":0,""January"":1,""March"":0,""July"":0,""February"":0}","{""December"":2,""January"":1}",37077,7/28/20 15:08,40896
9ba2b63fefb2db48b60ff47687f4ae00,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":0,""July"":0,""April"":0,""September"":0,""June"":0,""May"":0,""December"":0,""August"":0,""November"":0,""January"":0,""February"":0,""October"":1}","{""October"":1}",39080,7/28/20 15:08,40897
1de4c9eb5d74884c5b5971d940c281b4,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""May"":0,""February"":0,""January"":0,""April"":0,""December"":0,""August"":0,""July"":0,""November"":0,""September"":1,""October"":0,""March"":0}","{""September"":1}",367102,7/28/20 15:09,40898
c7e27243e0e56d74c35bec4e018f0fb2,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35654,0,1,May,May,21000,7/28/20 15:10,40899
8211d565e2a9ef7faf92ada6d46d844f,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,66867,0,1,16,,21000,7/28/20 15:10,40900
cd43e2d75482e9dcc4a922385142644c,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27917,0,1,March,,21000,7/28/20 15:10,40901
64c312760513dca2b90859c23c06acbd,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":0,""May"":1,""January"":1,""September"":1,""July"":0,""August"":0,""November"":0,""October"":0,""March"":0,""April"":0,""December"":0,""June"":0}","{""May"":3,""January"":1,""September"":2}",91431,7/28/20 15:11,40902
8211d565e2a9ef7faf92ada6d46d844f,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""April"":0,""September"":1,""January"":0,""December"":1,""June"":0,""November"":1,""August"":1,""October"":0,""March"":0,""July"":0,""May"":0}","{""February"":5,""September"":1,""December"":2,""November"":4,""August"":3}",6680,7/28/20 15:12,40903
cd43e2d75482e9dcc4a922385142644c,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""February"":1,""August"":1,""July"":0,""November"":0,""March"":1,""May"":0,""June"":0,""December"":1,""January"":0,""October"":0,""April"":0}","{""September"":2,""February"":1,""August"":3,""March"":4,""December"":4}",35931,7/28/20 15:13,40904
c7e27243e0e56d74c35bec4e018f0fb2,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":0,""July"":0,""August"":0,""January"":1,""June"":0,""October"":0,""April"":1,""March"":1,""May"":1,""December"":0,""February"":1,""November"":0}","{""January"":1,""April"":4,""March"":3,""May"":5,""February"":2}",28413,7/28/20 15:13,40905
162fb099787ab5a562483b4e970fa582,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35637,0,1,September,,21000,7/28/20 15:13,40906
2e64046913957d2a0bfca415c89ff713,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,61287,0,1,Fizzle,fizzle,21000,7/28/20 15:16,40907
9786d93cb38b69a248de50e47224c24b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41861,0,1,MAY,,21000,7/28/20 15:17,40908
2b9a76316a0a7315973de4bee22427ea,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52620,0,1,,,21000,7/28/20 15:17,40909
162fb099787ab5a562483b4e970fa582,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":0,""September"":1,""January"":0,""November"":0,""December"":0,""August"":1,""February"":1,""June"":1,""April"":0,""July"":1,""October"":0,""March"":0}","{""September"":5,""August"":4,""February"":1,""June"":2,""July"":3}",40137,7/28/20 15:17,40910
2e64046913957d2a0bfca415c89ff713,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":0,""June"":0,""April"":0,""May"":1,""December"":0,""July"":0,""October"":0,""November"":0,""February"":0,""January"":0,""September"":0,""March"":0}","{""May"":1}",4036,7/28/20 15:17,40911
9890d2ea6c216469b37f68473cf92cb7,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,21822,15,0,july,I think I get it now,21000,7/28/20 15:18,40912
9890d2ea6c216469b37f68473cf92cb7,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""April"":0,""November"":1,""December"":0,""September"":0,""January"":1,""March"":0,""July"":1,""February"":0,""May"":0,""June"":0,""October"":1}","{""August"":5,""November"":2,""January"":3,""July"":1,""October"":4}",6263,7/28/20 15:20,40913
a0d25f82f2e8433eb34ff916a6fa0883,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,182026,0,1,may,,21000,7/28/20 15:20,40914
9786d93cb38b69a248de50e47224c24b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""August"":1,""February"":1,""January"":1,""June"":1,""March"":1,""April"":1,""September"":1,""July"":1,""May"":1,""November"":0,""October"":1}","{""August"":8,""February"":2,""January"":1,""June"":6,""March"":3,""April"":4,""September"":9,""July"":7,""May"":5,""October"":10}",78975,7/28/20 15:20,40915
2b9a76316a0a7315973de4bee22427ea,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""September"":0,""October"":1,""June"":0,""August"":0,""May"":1,""December"":0,""February"":1,""July"":0,""March"":1,""November"":0,""January"":1}","{""April"":5,""October"":1,""May"":6,""February"":3,""March"":4,""January"":2}",32194,7/28/20 15:20,40916
bc04c840b3b3a79881f78666d3dc3903,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52607,0,1,May,,21000,7/28/20 15:21,40917
b4386b778125b9b071db7e25343cbccd,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,33610,0,1,may,,21000,7/28/20 15:22,40918
a0d25f82f2e8433eb34ff916a6fa0883,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""November"":1,""June"":0,""February"":0,""July"":0,""August"":0,""October"":1,""December"":0,""March"":0,""January"":0,""September"":0,""April"":1}","{""May"":1,""November"":4,""October"":3,""April"":2}",41798,7/28/20 15:22,40919
7563d2a057337f5510288ce46f0a958f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,63653,0,1,April,April,21000,7/28/20 15:23,40920
bc04c840b3b3a79881f78666d3dc3903,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""February"":1,""January"":1,""August"":1,""November"":1,""July"":1,""March"":1,""December"":1,""June"":1,""April"":1,""May"":1,""October"":1}","{""September"":9,""February"":2,""January"":1,""August"":8,""November"":11,""July"":7,""March"":3,""December"":12,""June"":6,""April"":4,""May"":5,""October"":10}",49351,7/28/20 15:24,40921
b4386b778125b9b071db7e25343cbccd,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""May"":1,""August"":0,""February"":0,""April"":0,""March"":0,""September"":0,""July"":0,""January"":0,""June"":0,""December"":0,""October"":0}","{""November"":2,""May"":2}",48188,7/28/20 15:25,40922
683214e1383a7cfe76d2eaffb0fcd7d2,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27085,0,1,September,,21000,7/28/20 15:25,40923
7563d2a057337f5510288ce46f0a958f,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""February"":0,""July"":0,""May"":1,""September"":1,""January"":1,""March"":1,""December"":0,""April"":1,""November"":1,""October"":0,""August"":0}","{""May"":2,""September"":4,""January"":3,""March"":5,""April"":1,""November"":6}",24049,7/28/20 15:25,40924
e33e1c35661d2200a2554135fc18ee89,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,52740,30,0,halloween ,october,21000,7/28/20 15:26,40925
683214e1383a7cfe76d2eaffb0fcd7d2,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""January"":1,""December"":1,""July"":1,""February"":1,""March"":1,""May"":1,""August"":1,""November"":1,""June"":1,""September"":1,""October"":1}","{""January"":4,""December"":11,""July"":8,""February"":5,""March"":6,""May"":7,""August"":9,""November"":10,""June"":3,""September"":1,""October"":2}",43593,7/28/20 15:27,40926
e33e1c35661d2200a2554135fc18ee89,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""October"":1,""April"":1,""March"":1,""July"":1,""September"":1,""January"":1,""December"":1,""November"":1,""May"":1,""February"":1,""June"":1}","{""August"":10,""October"":1,""April"":11,""March"":12,""July"":5,""September"":7,""January"":4,""December"":3,""November"":2,""May"":8,""February"":9,""June"":6}",47413,7/28/20 15:28,40927
0e2e215f3f47d030b1f55a30d6bbc69a,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35832,0,1,may,january february march april may june july august september october november december,21000,7/28/20 15:29,40928
0adfdc7191ef4300dd38ecae91370766,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,53103,0,1,November,september oct,21000,7/28/20 15:29,40929
4fc16d513d825f9f8a16d805f3a23723,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,67293,0,1,January ,,21000,7/28/20 15:29,40930
2eb30d4574c281bedb8702ccce3edbd4,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35761,0,1,November,,21000,7/28/20 15:30,40931
0adfdc7191ef4300dd38ecae91370766,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""December"":0,""March"":0,""July"":0,""August"":0,""April"":0,""November"":1,""June"":0,""September"":0,""February"":0,""January"":0,""May"":0}","{""October"":1,""November"":2}",15971,7/28/20 15:31,40932
4fc16d513d825f9f8a16d805f3a23723,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""September"":0,""June"":0,""February"":1,""April"":1,""January"":1,""October"":0,""December"":1,""March"":1,""August"":0,""July"":1,""May"":0}","{""February"":2,""April"":3,""January"":1,""December"":4,""March"":6,""July"":5}",14693,7/28/20 15:31,40933
85adc83514d64a43f6ef7430bc6ea34b,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36239,0,1,January,,21000,7/28/20 15:32,40934
2eb30d4574c281bedb8702ccce3edbd4,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""February"":1,""August"":1,""November"":1,""October"":1,""March"":0,""January"":0,""September"":1,""June"":0,""December"":1,""May"":0,""July"":0}","{""February"":6,""August"":2,""November"":4,""October"":3,""September"":5,""December"":1}",56684,7/28/20 15:32,40935
0e2e215f3f47d030b1f55a30d6bbc69a,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""February"":1,""December"":0,""March"":1,""April"":1,""May"":1,""July"":1,""June"":1,""August"":0,""October"":0,""January"":0,""September"":0}","{""February"":1,""March"":2,""April"":3,""May"":4,""July"":6,""June"":5}",41088,7/28/20 15:33,40936
3a2295b3a11adaa0e875f127b70c70f6,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,55882,26,0,,,21000,7/28/20 15:34,40937
85adc83514d64a43f6ef7430bc6ea34b,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""October"":0,""May"":0,""August"":0,""January"":1,""February"":1,""June"":0,""December"":1,""April"":1,""July"":0,""March"":1,""September"":0}","{""January"":2,""February"":3,""December"":1,""April"":5,""March"":4}",51559,7/28/20 15:34,40938
3738e8855b6733e5e01c4a8ef7df0597,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,15,0,62386,0,1,November,,21000,7/28/20 15:35,40939
5874349df3171e029904128bb119fa31,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,76933,0,1,may,,21000,7/28/20 15:36,40940
3a2295b3a11adaa0e875f127b70c70f6,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""September"":1,""April"":0,""March"":0,""June"":1,""July"":1,""January"":0,""May"":0,""December"":0,""February"":0,""November"":1,""October"":0,""August"":0}","{""September"":1,""June"":3,""July"":4,""November"":2}",8648,7/28/20 15:37,40941
ce20087e7412693edf39c5363d440599,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37620,0,1,November,,21000,7/28/20 15:37,40942
3738e8855b6733e5e01c4a8ef7df0597,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""July"":0,""August"":0,""March"":1,""September"":1,""May"":0,""January"":0,""June"":0,""April"":1,""November"":0,""December"":1,""February"":0}","{""October"":1,""March"":4,""September"":1,""April"":5,""December"":3}",63147,7/28/20 15:37,40943
421ba61b7bb9803bb31ea12d24feb739,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46589,0,1,October,,21000,7/28/20 15:38,40944
421ba61b7bb9803bb31ea12d24feb739,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":0,""June"":0,""March"":0,""July"":1,""May"":0,""October"":0,""December"":0,""August"":0,""April"":0,""January"":1,""September"":0,""February"":1}","{""July"":1,""January"":3,""February"":2}",1945,7/28/20 15:39,40945
5874349df3171e029904128bb119fa31,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""August"":1,""November"":0,""October"":1,""January"":1,""July"":0,""March"":1,""September"":1,""February"":0,""December"":1,""May"":1,""April"":0,""June"":1}","{""August"":7,""October"":8,""January"":3,""March"":1,""September"":4,""December"":2,""May"":6,""June"":5}",55644,7/28/20 15:40,40946
ce20087e7412693edf39c5363d440599,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""January"":0,""April"":0,""May"":0,""August"":0,""March"":0,""December"":0,""February"":0,""October"":1,""November"":1,""September"":0,""June"":0}","{""October"":1,""November"":2}",61143,7/28/20 15:40,40947
1eaf21e15cd7312b780b4678337ce381,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,45999,0,1,september,september,21000,7/28/20 15:45,40948
2ffde806a624c50d1af6be92cd6cea36,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,19351,0,1,October,,21000,7/28/20 15:46,40949
2eddf17ac93b845d58ac937d1cc98f31,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,63489,0,1,October,,21000,7/28/20 15:46,40950
456cbb1a1d86e25cbb866844451a7107,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,20522,0,1,May,,21000,7/28/20 15:47,40951
1eaf21e15cd7312b780b4678337ce381,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""January"":1,""August"":1,""March"":0,""June"":1,""October"":0,""December"":1,""May"":0,""September"":1,""February"":1,""July"":0,""November"":0}","{""January"":5,""August"":1,""June"":2,""December"":3,""September"":4,""February"":6}",19566,7/28/20 15:47,40952
2ffde806a624c50d1af6be92cd6cea36,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""June"":1,""March"":1,""December"":1,""September"":1,""August"":0,""January"":1,""November"":1,""May"":0,""July"":1,""February"":1,""October"":1}","{""June"":6,""March"":2,""December"":7,""September"":8,""January"":5,""November"":9,""July"":1,""February"":4,""October"":3}",7500,7/28/20 15:48,40953
456cbb1a1d86e25cbb866844451a7107,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""March"":1,""May"":1,""February"":1,""June"":1,""November"":0,""October"":0,""August"":0,""April"":1,""September"":0,""December"":1,""July"":0,""January"":1}","{""March"":3,""May"":5,""February"":2,""June"":6,""April"":4,""December"":7,""January"":1}",52352,7/28/20 15:49,40954
2eddf17ac93b845d58ac937d1cc98f31,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""October"":1,""June"":0,""November"":0,""August"":0,""September"":0,""April"":0,""March"":0,""January"":0,""February"":0,""July"":0,""December"":0,""May"":0}","{""October"":1}",46209,7/28/20 15:49,40955
55cbc95ff95238c113d901beb27b65e9,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,70115,0,1,March,,21000,7/28/20 15:52,40956
4fd9c684581ae7c8d07f62f6423b218a,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,90902,0,1,march,,21000,7/28/20 15:52,40957
55cbc95ff95238c113d901beb27b65e9,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""June"":0,""May"":0,""November"":1,""September"":1,""February"":0,""July"":0,""April"":1,""October"":0,""December"":0,""January"":1,""August"":0,""March"":1}","{""November"":4,""September"":3,""April"":5,""January"":1,""March"":2}",35340,7/28/20 15:55,40958
4fd9c684581ae7c8d07f62f6423b218a,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":0,""August"":0,""November"":0,""June"":0,""October"":0,""December"":0,""March"":1,""January"":0,""September"":0,""July"":1,""February"":0,""May"":0}","{""March"":2,""July"":1}",95091,7/28/20 15:57,40959
fdc138f15043e2803553419d5b967937,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,93419,15,0,,,21000,7/28/20 16:00,40960
0b3e2970668b60475d02d10bdeae3f2d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,52082,0,1,November,,21000,7/28/20 16:02,40961
f851c86608cb0b2743cc8da2010c4c3d,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,33026,0,1,May,,21000,7/28/20 16:02,40962
6e06e1cd378e223a921ff0dd30e9b8ff,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30060,0,1,,mar,21000,7/28/20 16:02,40963
fdc138f15043e2803553419d5b967937,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""December"":0,""November"":0,""August"":0,""April"":1,""May"":0,""July"":0,""March"":0,""February"":1,""June"":1,""October"":0,""January"":0,""September"":1}","{""April"":2,""February"":3,""June"":4,""September"":1}",40403,7/28/20 16:03,40964
1403e2a66a313c65e4d6ec0cf5b0b648,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,70520,0,1,May,,21000,7/28/20 16:03,40965
f1c11aebf61714de5c5ae3f32d2d27ee,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,45543,0,1,May,,21000,7/28/20 16:04,40966
6e06e1cd378e223a921ff0dd30e9b8ff,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""July"":0,""June"":0,""April"":1,""September"":1,""October"":0,""March"":1,""November"":1,""December"":0,""January"":0,""May"":1,""August"":0,""February"":0}","{""April"":2,""September"":3,""March"":1,""November"":4,""May"":5}",27691,7/28/20 16:05,40967
3e5783793e881044ba34ee1cef9f9f5d,0,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,34530,0,1,JU,"jan
feb
mar
apr
may
jun
jul",21000,7/28/20 16:05,40968
0b3e2970668b60475d02d10bdeae3f2d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""April"":1,""March"":1,""December"":0,""July"":0,""October"":0,""January"":1,""November"":1,""February"":1,""September"":0,""June"":0,""May"":0,""August"":0}","{""April"":4,""March"":3,""January"":1,""November"":5,""February"":2}",65551,7/28/20 16:05,40969
38beb11acdaa0b35d300b28968dcc7aa,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36609,0,1,n,It's gotta be N.,21000,7/28/20 16:05,40970
f851c86608cb0b2743cc8da2010c4c3d,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""November"":1,""September"":0,""April"":0,""January"":0,""May"":1,""August"":0,""March"":0,""February"":1,""June"":1,""December"":0,""July"":0,""October"":0}","{""November"":1,""May"":2,""February"":4,""June"":3}",38042,7/28/20 16:05,40971
f1c11aebf61714de5c5ae3f32d2d27ee,0,choice-set,2,[],2,-1,-1,-1,NA,0,"{""February"":1,""July"":0,""October"":0,""December"":0,""January"":1,""May"":1,""April"":1,""September"":1,""June"":0,""August"":1,""March"":1,""November"":0}","{""February"":4,""January"":3,""May"":7,""April"":6,""September"":1,""August"":2,""March"":5}",18400,7/28/20 16:07,40972
82c090a1df2d22924cac90ca959d395f,1,Third letter late,0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,NULL,0,141271,0,1,,,21000,7/28/20 16:07,40973
1403e2a66a313c65e4d6ec0cf5b0b648,1,choice-set,2,[],2,-1,-1,-1,NA,0,"{""May"":1,""August"":0,""November"":0,""July"":0,""March"":0,""December"":0,""April"":0,""January"":0,""September"":0,""June"":0,""February"":0,""October"":0}","{""May"":1}",77338,7/28/20 16:07,40974
